x exact r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30 r31 r32 r33 r34 r35 r36 r37 r38 r39 r40 r41 r42 r43 r44 r45 r46 r47 r48 r49 r50 r51 r52 r53 r54 r55 r56 r57 r58 r59 r60
3.15 -0.01708920625171442 -0.6879461753531824 -0.5496262899254105 -0.5740095146693032 -0.4984244359336604 -0.4513543485501033 -0.4365059754060793 -0.3451310188438916 -0.3034227728117926 -0.2731685536212346 -0.2668615343626574 -0.1828204927797737 -0.1378850600882268 -0.117110176214896 -0.1015615600342714 -0.07479997703530328 -0.05302800413766769 -0.03398355237421923 -0.02676293347350387 -0.02192141095258771 -0.0220481803165534 -0.01975995746163851 -0.02020214333871025 -0.01846752982338941 -0.01832058624397015 -0.01692846011688601 -0.01732628354582457 -0.01713219611392102 -0.0173309646476507 -0.01716353594320627 -0.01709976181157195 -0.01705467909540816 -0.01706100825237034 -0.01708203879749504 -0.01708473614026235 -0.01708697143484015 -0.01708721837075102 -0.01708858612486023 -0.01708876949964789 -0.01708913546452786 -0.01708917238144534 -0.01708919957215291 -0.01708920030497969 -0.01708920449145765 -0.01708920506175733 -0.01708920578304758 -0.01708920602893238 -0.01708920613670524 -0.01708920622773009 -0.01708920624976503 -0.01708920626097618 -0.01708920625612083 -0.01708920625546044 -0.01708920625334141 -0.01708920625280949 -0.01708920625213164 -0.01708920625190082 -0.01708920625177536 -0.01708920625173107 -0.01708920625171731 -0.0170892062517141
3.3 -0.01082692847453803 -0.04404106989117211 -0.3532132513016236 -0.3730631586589179 -0.3741100077675265 -0.3515734562135411 -0.3517024287182021 -0.2880439616198162 -0.2335540946924327 -0.2137340544240831 -0.204725405615859 -0.1728631115784194 -0.1282010492946711 -0.09858017790343679 -0.08094853826140475 -0.05888315853630921 -0.0356205530003443 -0.01301553699390321 -0.002179602543467191 -0.008271862499792318 -0.01051861504999655 -0.01165641080083531 -0.01078151976093696 -0.0110836518623574 -0.009226084068952511 -0.01172941351892417 -0.01112492419688724 -0.01167381976175071 -0.01107163468524846 -0.01107612968178009 -0.0108439757308194 -0.01084865236470345 -0.01083031862213224 -0.01081992304205773 -0.01082418042006015 -0.01082417263523786 -0.0108263847981403 -0.01082648409641322 -0.01082703091953157 -0.01082694276489977 -0.01082693872542497 -0.01082692329633899 -0.01082692895059234 -0.01082692747062125 -0.01082692845277312 -0.01082692831849825 -0.01082692849476395 -0.01082692851456346 -0.01082692849845792 -0.01082692848738557 -0.01082692847929469 -0.01082692847972816 -0.0108269284769559 -0.01082692847571765 -0.01082692847462068 -0.01082692847439275 -0.01082692847438903 -0.01082692847446862 -0.01082692847450895 -0.01082692847453007 -0.01082692847453324
3.45 -0.00656871336197065 0.1472045557656589 0.1765205823258199 -0.02034631894072761 -0.1786351222163224 -0.2343222822153886 -0.2422423785819659 -0.1914213594612432 -0.1745046501823619 -0.1520202818135427 -0.1483815903417405 -0.1452544283295945 -0.1040595628120729 -0.07916914858954946 -0.06362561332238807 -0.0474901354981684 -0.01853079398671266 0.002200824054101443 0.001960162101473763 0.002616642349863518 -0.003005736687475466 -0.0049016855384349 -0.0054930110491536 -0.004105038619781687 -0.006258161451252078 -0.005754225880193659 -0.00785286171761481 -0.006956515303216624 -0.007158563995781637 -0.006576640725361324 -0.00673530854009825 -0.006631512237157522 -0.006586367695953954 -0.006571895664245797 -0.006567127918986012 -0.006570100174372321 -0.006568744959547785 -0.006568953501067209 -0.006568628409956191 -0.006568715615781892 -0.006568707093221176 -0.006568718829726673 -0.00656871451940797 -0.006568715196006916 -0.006568713879972021 -0.006568713839670602 -0.006568713541074622 -0.006568713489204831 -0.006568713403884271 -0.006568713374837838 -0.006568713363400367 -0.006568713362125799 -0.006568713361818937 -0.006568713361503124 -0.006568713361573983 -0.006568713361692806 -0.006568713361828834 -0.006568713361901484 -0.006568713361941584 -0.006568713361956548 -0.006568713361965879
3.6 -0.003810595128289734 0.1186855629849137 0.2182211563330688 0.2036916784407355 0.0156369287455575 -0.0772310259362347 -0.1324147171997325 -0.121458038868966 -0.105610196878851 -0.1016464748712383 -0.1057896170733246 -0.1212129812495469 -0.07978653313184393 -0.05187547317982941 -0.04236178784403103 -0.02879228722765015 -0.01070097171008849 0.001391202268336637 0.006672654799686791 0.002567328463531752 0.001187033448424067 0.0001650903465133816 -0.000322803424576737 -0.001957028853268069 -0.002224813580234633 -0.005222320982688987 -0.00396562032391071 -0.004881713031796529 -0.004229617277609276 -0.004444744777602447 -0.003965704748743523 -0.003883116612766717 -0.003833664553505179 -0.003822595126174013 -0.003819915773602065 -0.003813371996641059 -0.003812231856883561 -0.003811120783773494 -0.003810788096996208 -0.003810564919505016 -0.003810595543880487 -0.003810592490947099 -0.003810597207038452 -0.003810595638564371 -0.003810595916206785 -0.003810595366960073 -0.003810595293231675 -0.003810595137333526 -0.003810595126685331 -0.003810595119247443 -0.003810595123429274 -0.003810595122791634 -0.003810595124815872 -0.003810595126375776 -0.003810595127530029 -0.003810595128101537 -0.003810595128271042 -0.003810595128295654 -0.003810595128294942 -0.00381059512829229 -0.003810595128290367
3.75 -0.002110555876082784 0.02981409636471279 0.0838228922062618 0.1419189075511937 0.1629440555430332 0.07459155240315349 -0.02675333559943972 -0.067654664224787 -0.05772182253783931 -0.06138710374261525 -0.07560710730375975 -0.107083862425626 -0.05227808651481178 -0.0351994276154529 -0.0149538316700495 -0.007736464742430786 -0.01037819646852353 -0.0009582637810868636 -0.001023092067250042 0.001395284468639147 0.002841715519660268 0.004018224864519811 0.001146890602428041 0.001330164971409367 -0.001379900948383736 -0.001202202367514176 -0.002978304245403606 -0.002389243054520445 -0.003067537972574952 -0.002442622227130075 -0.002326292034836148 -0.002169348978935792 -0.002140969941803186 -0.002120588837896304 -0.002116814857853718 -0.002116072517037878 -0.002112684493007186 -0.00211188799809351 -0.002110976409852217 -0.002110669224106903 -0.002110561102892777 -0.0021105582353856 -0.002110554198131648 -0.002110556051448777 -0.002110555559704456 -0.002110555854456441 -0.002110555774582799 -0.002110555844819069 -0.002110555845567005 -0.002110555861702479 -0.002110555866905551 -0.002110555870796823 -0.002110555872942878 -0.002110555874810273 -0.002110555875724434 -0.002110555876084053 -0.002110555876149636 -0.002110555876140025 -0.002110555876114901 -0.002110555876100282 -0.00211055587609124
3.9 -0.001114446570195797 -0.03398746076688841 0.001840046406953406 0.05742002928702108 0.139046976593376 0.1562895682066299 0.08491615228142917 -0.01938608462365574 -0.03557523966440038 -0.03728396321731282 -0.04717371884145483 -0.08812583042631239 -0.04651657914323665 -0.01171520419516083 -0.003194129225670356 0.002561274341186579 -0.002921332578629134 -0.01138079702206213 -0.006790096276984678 -0.0004984828454966442 0.003129262715381025 0.003181115481230231 0.003549158441564685 0.001257162412916971 0.001447081735979687 -0.0009321189946548536 -0.001312741545957688 -0.002307182240691728 -0.00170915497671669 -0.001638787653950069 -0.001216220614027002 -0.001170469153970297 -0.001139870532075719 -0.001128623085038765 -0.001119158972481771 -0.001116786992496563 -0.001115771009083608 -0.00111473017735958 -0.001114549528527793 -0.001114461266412078 -0.001114461330255977 -0.001114449510711721 -0.001114448049323284 -0.001114446335347324 -0.001114446428670312 -0.001114446334819629 -0.001114446436117387 -0.001114446470005456 -0.001114446534806479 -0.001114446556126369 -0.0011144465670092 -0.001114446569987462 -0.001114446571098836 -0.001114446571199049 -0.001114446570977528 -0.001114446570620241 -0.001114446570397632 -0.001114446570278062 -0.001114446570232052 -0.001114446570210239 -0.001114446570201366
4.05 -0.0005602262889869697 0.01350287130686842 0.002366628056974652 0.06142296936897629 0.1024402634256166 0.1385425569970044 0.1390158053059654 0.03203317539478025 -0.02187550364051432 -0.02682734535129603 -0.03604311926369534 -0.07727310638249084 -0.02894692529860169 -0.007373200243936383 0.003676411311435551 0.002363391054233784 -0.0006545623485836498 -0.009742281217393164 -0.01041577677165659 -0.002806099868411348 0.0007259067773826006 0.003352452019307661 0.002417193109924144 0.003234700875103623 0.001412790910661449 0.0005475777227367141 -0.001540784407332756 -0.001202740540712446 -0.001172038393989179 -0.0006888825524547631 -0.0006566832491617836 -0.0005721765886922525 -0.0005719343071422679 -0.0005701554815851116 -0.0005615588271915673 -0.0005600744452608537 -0.0005596046082389296 -0.0005596251909395809 -0.0005599052065924169 -0.0005601763405807354 -0.000560227828272995 -0.0005602311068175779 -0.0005602277937521001 -0.0005602267242708073 -0.0005602263681068521 -0.000560226325354594 -0.000560226275109107 -0.0005602262728673985 -0.0005602262856715607 -0.0005602262981317089 -0.0005602262983492844 -0.0005602262956408784 -0.0005602262929730003 -0.0005602262911296081 -0.0005602262898558055 -0.000560226289294462 -0.0005602262890534212 -0.0005602262889879674 -0.0005602262889762114 -0.0005602262889753365 -0.000560226288982837
4.2 -0.0002677400371680451 0.02093157017146815 0.1298266988991446 0.1146629490508545 0.125160214497707 0.1218758883651442 0.08861731078323479 0.04739511895990033 0.009724747831001582 -0.0269662421710099 -0.03329951861861928 -0.05448279871713337 -0.02560106316063186 -0.00383854245334286 0.003208873807684347 0.00103298020169214 -0.00442043924833711 -0.003441174418667151 -0.00469292223609974 -0.006157869289096885 -0.001157644802848581 0.0006894017601559768 0.003125327927710715 0.002744246813059347 0.001737887422795808 -0.0005849090285180681 -0.0009477906625183437 -0.0009136499446684534 -0.0006346766945391772 -0.0005188773843557461 -0.0002441643932154083 -0.000230964077049939 -0.0002495703413436222 -0.0002633988484388483 -0.0002644839340897392 -0.0002652417946091859 -0.0002664375208993598 -0.0002669919621892437 -0.0002675830209691919 -0.0002677432904772828 -0.0002677418120461721 -0.0002677381079112205 -0.0002677394175372325 -0.0002677395176213099 -0.0002677399929166429 -0.0002677400696770915 -0.0002677401827069353 -0.0002677401838034409 -0.000267740124985584 -0.000267740079843745 -0.0002677400546696334 -0.0002677400460181159 -0.0002677400410798334 -0.0002677400381617992 -0.0002677400370316696 -0.0002677400367321964 -0.0002677400368827023 -0.0002677400370254371 -0.0002677400371048948 -0.0002677400371432666 -0.0002677400371584184
4.35 -0.0001214887474542885 0.09624120444163768 0.1888013502876795 0.1753156125550188 0.1441527370890314 0.09137794977764391 0.04009828734098955 0.01857162556927189 0.01200715386043749 -0.005029017766907162 -0.02462603471821453 -0.04188200251666516 -0.01941480694472548 -0.001772808307636433 0.001453450594534875 -0.005999583899825284 -0.001373564639907565 -0.001497824645717569 -0.002277309567381726 -0.002384507605307694 -0.004724180103871007 -0.0001035650370588102 0.002438989137483259 0.002537209929284544 0.0008070655260460811 -9.470785605220375e-05 -0.0008692351248872477 -0.0005940955097830817 -0.0004546471554942519 -0.0001297584065848703 -1.226080835237624e-05 -4.513571125811961e-05 -8.901064002604402e-05 -0.0001036580162954256 -0.0001125250537383569 -0.0001169016392835012 -0.0001192468011373037 -0.0001206295108554125 -0.000121170402163739 -0.0001214110715708544 -0.0001214618711280389 -0.0001214804286082038 -0.0001214849223243706 -0.0001214874950120879 -0.0001214881182242029 -0.0001214885554132072 -0.0001214887047067924 -0.0001214887846263582 -0.0001214887769421032 -0.0001214887633051932 -0.0001214887520291071 -0.0001214887492816833 -0.0001214887474435748 -0.000121488746908971 -0.0001214887468203659 -0.0001214887470495916 -0.0001214887472449932 -0.0001214887473746541 -0.000121488747421677 -0.0001214887474479298 -0.0001214887474501522
4.5 -5.227396250501543e-05 0.05673501414087996 0.2459936033059713 0.202698636909134 0.1016888100406348 0.05990567205101081 0.03619670948548094 0.005401764228047414 -0.00444189691982586 -0.0001860056464311963 -0.003342117344383091 -0.01192837866151112 -0.02067387919897145 -0.005025488577294526 0.002483326344255946 -0.0004702794012067442 -0.002688059948651847 0.0006608867503750256 -0.0003744848167582123 -0.003261541612189801 -0.001965998263025333 -0.001361303050827032 0.001230133973070291 0.001356357971444624 0.0007732744330870983 -3.229277338659308e-05 -0.0007721330088234615 -0.0006206150459502777 -0.0001494418516189512 2.743913965625176e-05 6.000822805904015e-05 2.352510630996872e-05 -6.584044732583062e-06 -2.50974255448972e-05 -4.048525582094397e-05 -4.59749896432056e-05 -4.989973208334956e-05 -5.136074725049198e-05 -5.197363849902343e-05 -5.217141197964526e-05 -5.224824492336062e-05 -5.226573740606943e-05 -5.227196948865007e-05 -5.227311395569106e-05 -5.22737256954503e-05 -5.227375346860356e-05 -5.227381585065423e-05 -5.227381321321238e-05 -5.22738840898202e-05 -5.227391954882656e-05 -5.227394455544061e-05 -5.227395209588795e-05 -5.227395795508301e-05 -5.227396094425928e-05 -5.227396247382061e-05 -5.227396285365977e-05 -5.227396277267827e-05 -5.227396262727967e-05 -5.22739625564709e-05 -5.22739625197394e-05 -5.227396251196122e-05
4.649999999999999 -2.130316577071615e-05 0.004600006953112292 0.2311159839862314 0.1092624767548917 0.06870755760850394 0.05796688471949548 0.02403174812745878 -0.004892600444449999 -0.005867689516063748 -0.004417830254882887 0.0002147767947740815 -0.00164004572623342 -0.01534563496042126 -0.01171946659945205 0.006849618591003269 0.006616017062166248 0.0007907736305060049 -0.001582824772247069 -0.00457738773271611 -0.001937106929765249 -7.216769964428949e-05 0.0008190200115226682 -0.00030282429241261 -0.0003701123860716432 0.0001731875138450794 -0.0003992012229556931 -0.0006720440253732806 -0.0002144267322896836 2.631831506331273e-06 0.0001332834138896333 0.0001007664659377095 5.945250638072609e-05 3.061177625855887e-05 9.345855220546026e-06 -7.93330700389748e-06 -1.419101274551262e-05 -1.904751592932599e-05 -2.089432341563376e-05 -2.140657333383852e-05 -2.137257385479353e-05 -2.131753195578633e-05 -2.130616701421363e-05 -2.130469556556063e-05 -2.130404906472419e-05 -2.130351500153605e-05 -2.130327502002486e-05 -2.130309743906999e-05 -2.130306482943445e-05 -2.130307506925343e-05 -2.130310879453519e-05 -2.130313632921416e-05 -2.130315089092317e-05 -2.130315876504657e-05 -2.130316322837616e-05 -2.130316517454704e-05 -2.130316588739491e-05 -2.130316594474442e-05 -2.130316588214905e-05 -2.130316582850318e-05 -2.130316579229914e-05 -2.130316578177686e-05
4.8 -8.213460209125414e-06 -0 -0.1177479912724858 0.03467934302661835 0.06694906892257681 0.04122305543508462 0.01587116862324963 0.005469414949777104 -0.004440519449718371 -0.006611035023075233 0.0005159372983408704 0.0182172136013941 -0.0009331307354557006 -0.01207511082639255 -0.005936128188530891 0.01879057862670706 0.007665822519564762 -0.006672956062996029 -0.006587907831008866 -0.001913109261968322 0.001571278162467317 0.001629373564711325 1.757482025552129e-05 -0.0009805194454129908 -0.001761363167086833 -0.000639026691298366 -0.0002709488775351287 -7.496622156219513e-05 7.898301803028396e-05 0.0001171649880229804 0.0001345438510952581 8.443172346728905e-05 4.59506616954964e-05 2.180714261972357e-05 5.539494715205276e-06 -1.409969194847428e-06 -5.749540440701933e-06 -7.651521301728142e-06 -8.15570069697416e-06 -8.217779533240575e-06 -8.225638732642967e-06 -8.221079493450899e-06 -8.216856283292309e-06 -8.215103929648816e-06 -8.214044569681482e-06 -8.213701343629834e-06 -8.213515255897347e-06 -8.213457687463771e-06 -8.213440072788575e-06 -8.213440212724189e-06 -8.213448077793862e-06 -8.213453268428969e-06 -8.213456568892882e-06 -8.213458227958876e-06 -8.213459207622634e-06 -8.213459749343075e-06 -8.213460032690292e-06 -8.213460162676988e-06 -8.213460201988028e-06 -8.21346021383472e-06 -8.21346021082477e-06
4.95 -2.992805140567083e-06 -0 -0 -0.03069895735166121 0.01849678261446385 0.03448546941483863 0.01505474520939653 -0.000100676408839529 0.001136028090420512 -0.001377882932907017 -0.00317908401460861 0.02450590911069076 0.01305210936766789 -0.001356383143036678 -0.009201234114733432 -0.00158441560696641 0.01470396539694783 0.00457737787645076 -0.00746805899460057 -0.001977399165913742 0.001002578722137048 0.001531728776941327 0.00141256050768673 -0.0007845528168268749 -0.002758182144520516 -0.001818743158003035 -0.0003284077114517904 0.0001887092498794094 0.000212494876959601 0.0001551298669563164 9.022036415228882e-05 5.936173777899276e-05 4.577298458498515e-05 2.534278819289244e-05 7.261725087638424e-06 1.760584568008835e-06 -1.519034033802145e-06 -2.562767183987318e-06 -2.812166451144574e-06 -2.916454385702855e-06 -2.974318054637015e-06 -2.990524292709452e-06 -2.992557095479786e-06 -2.993009667145633e-06 -2.993004691167875e-06 -2.992991607435289e-06 -2.99297811114984e-06 -2.992953784359092e-06 -2.992888165261908e-06 -2.992847678830843e-06 -2.992821470707915e-06 -2.992812051395941e-06 -2.992807437209587e-06 -2.992805744962442e-06 -2.992805070970659e-06 -2.992804959619416e-06 -2.992804993188714e-06 -2.992805054475271e-06 -2.992805092287871e-06 -2.992805117717648e-06 -2.992805129387764e-06
5.1 -1.029633200216197e-06 -0 -0 -0 -0.01442139136467355 0.003106862689261646 0.02272357560235473 0.00619696550533802 0.001869585921957375 -0.0003840791289185094 -0.002931903490533525 0.01669399897050352 0.0166276676517626 0.004858166752647494 -0.001157773820037836 -0.002471501554649108 -0.001508249034678191 0.01221519182794537 0.006281216348263117 -0.004871418053298961 -0.0009980181222131758 0.002654313840327877 0.001262572909942084 -7.005125388921079e-05 -0.002396157369189199 -0.002552543355219712 -0.0009287616707850334 0.0002117035444164171 0.0004878378836175024 0.000254829713960045 5.766868787586972e-05 4.602844925882689e-05 2.654197743626157e-05 1.480744159765114e-05 3.721271932387341e-06 1.780989916231366e-06 -1.105148558245008e-07 -9.583461259046904e-07 -1.077942403513596e-06 -1.033286178766959e-06 -1.005383310267314e-06 -1.01400199672014e-06 -1.023617845059231e-06 -1.027144975076385e-06 -1.028869918932479e-06 -1.02934109209175e-06 -1.02962840860912e-06 -1.029669097434284e-06 -1.029680732717422e-06 -1.029669799713364e-06 -1.029654982789193e-06 -1.029644084188516e-06 -1.029637982539848e-06 -1.029634720589835e-06 -1.02963355292089e-06 -1.029633116289358e-06 -1.029633113065332e-06 -1.029633137230013e-06 -1.029633161091138e-06 -1.02963317819945e-06 -1.029633188202043e-06
