x exact r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30 r31 r32 r33 r34 r35 r36 r37 r38 r39 r40 r41 r42 r43 r44 r45 r46 r47 r48 r49 r50 r51 r52 r53 r54 r55 r56 r57 r58 r59 r60
-16.2 -1.21419496275546e-25 0 0 0 -0 0 0 0 0 0 0 -0 1.29491922253515e-19 -5.36896624371393e-19 -2.81164519177428e-19 -6.707229902637017e-19 -8.914870523127287e-20 5.52565160206591e-19 -4.038641980604889e-19 -1.387528362788423e-19 1.469860674126954e-19 -4.080319791227529e-20 -4.41582642908578e-20 -8.322520008437161e-20 -1.787797668235183e-20 -2.258490145596135e-19 -8.354683175422134e-20 -6.772474343706172e-20 1.270444018145967e-19 2.449095060777784e-19 3.82380023529754e-20 -1.091966299341923e-19 2.692473962783266e-20 -1.544845628933363e-20 -2.525332491633937e-20 -4.971867149654407e-21 -1.703239881331517e-21 3.076090413566439e-21 4.075698462807486e-22 5.987592342442906e-22 6.765706046322852e-22 2.9407049795911e-22 6.080828180162447e-23 2.647301530362227e-25 -3.399000354810671e-24 -1.64861515566064e-24 -6.442061172176324e-25 4.101583753242425e-25 4.028079241815229e-25 1.663635815296677e-25 8.808415329631657e-26 1.864378076611084e-26 2.892493800202901e-26 5.353703567491269e-27 -1.692051759501805e-27 1.676335654903232e-27 8.004431302950875e-28 7.069465868567375e-28 3.787729621426667e-28 1.665850642670941e-28 -2.058490405597908e-29 -1.023953691081861e-30
-16.05 1.122522450834594e-25 0 0 0 -0 0 0 0 0 0 0 -0 -0 -1.941847974077705e-19 -4.01237215215606e-19 -2.223329999337436e-19 6.361543305560038e-20 5.06585739810573e-19 1.498464337170671e-19 -5.34579611834593e-20 -1.36711480384108e-19 2.73233055256554e-21 1.637075487308614e-19 -1.108846034338125e-19 -3.085253730835381e-20 2.951460421040836e-19 2.045858654153811e-21 -1.801668213240122e-19 -1.727823651317905e-20 -3.551855795179394e-20 -1.805328840531833e-20 -2.644650171729264e-20 -4.765794979726047e-20 -6.308392949464882e-20 -2.51213538009583e-20 7.529973428515858e-21 -2.652951324820713e-21 -3.863446766342463e-21 -1.757637013087735e-21 2.682013359716343e-24 -1.269417546974979e-22 -3.599547430703238e-23 -6.817864955494805e-24 -2.952759685586944e-24 2.3765554225889e-25 4.582108534767439e-25 1.051463920743444e-24 1.807759434268435e-24 1.147342760080496e-24 5.524201880432821e-25 1.601520780735248e-25 2.597462352933101e-26 3.014129671445088e-26 -2.04006749209585e-27 -2.303379307615211e-27 -5.447219249915575e-27 -2.457103235534889e-27 -1.069139676101398e-27 -3.225086223021566e-28 -9.50399948595406e-29 -6.661949190216528e-29 -1.992443272345167e-29
-15.9 7.935118001787546e-26 0 0 0 -0 0 0 0 0 0 0 -0 -0 4.011878478377657e-38 5.682856996153511e-19 2.41821551492054e-19 -1.471583872164621e-19 9.873791930735485e-20 -1.214846065849138e-19 -1.170186825135835e-19 1.401004296554282e-19 8.340906884878234e-20 -7.220126359539752e-20 -1.877025476198056e-19 1.188588796108892e-19 4.830541091912126e-19 9.025617094619747e-20 -8.867967865730486e-20 5.391364171385289e-21 -3.773710944649544e-20 1.693937479852127e-20 4.080587230620923e-20 1.021471644390266e-19 -9.761153430201769e-20 -8.244643145686281e-20 -2.893182558754216e-20 -5.577231639987499e-21 2.609576384975746e-21 2.705690907138268e-21 1.699624720742049e-23 -6.055909386010728e-22 -2.839765203299201e-22 -6.611439868335784e-23 -7.962692266202197e-24 6.973105376247995e-25 2.928080747014422e-24 2.019791936819153e-24 1.839563079283374e-24 9.924129482636715e-25 3.986835072458201e-25 3.444249227649149e-26 -8.978383114488755e-28 -1.886377186854755e-26 1.060113027909246e-27 9.055549106548225e-29 1.810673583153063e-27 2.225876241092559e-27 6.930790518090472e-28 1.415235494756823e-28 -9.277987173855573e-30 -1.070210165723161e-28 -2.939821348997732e-29
-15.75 -1.407847395448164e-25 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 -4.686108550786305e-19 6.152452728478274e-19 1.088298806575482e-18 -9.072545827300123e-19 -1.198724084311253e-18 -1.743548720238715e-19 5.533926400665031e-19 2.875434242352859e-19 -4.216632537047291e-19 6.524302535679894e-20 3.412473951776211e-19 -4.515375233809073e-19 -2.185288308530737e-19 2.650458384795651e-19 3.601804406608083e-20 -4.028531636298846e-19 -2.690620432461678e-19 7.262685884974846e-21 1.339405247051338e-20 -3.146964472098168e-20 -1.104668507549507e-20 2.54584361658917e-20 9.242409107547333e-21 -1.772651137104444e-21 -1.947574456229966e-21 -7.848920405256718e-22 -4.490369447077193e-23 5.803272624812158e-23 6.059341939375135e-24 -5.526855817155642e-24 -3.226145105664793e-24 -8.583534196952258e-25 1.070070067419876e-25 -2.24719172473952e-25 -1.684247408451959e-25 -1.229327003577847e-27 1.405132717437273e-26 1.783610928259133e-26 -2.845742452839705e-26 -3.816026692126808e-28 4.02139712803962e-27 3.292400169571377e-27 -3.654916678362754e-28 6.422399948428716e-30 -2.694664604196348e-28 -1.191157996556664e-28 -3.817410627798437e-29 -1.367627600113086e-29
-15.6 2.662399719334883e-25 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 -2.403511165195985e-20 7.011878353744976e-20 4.079423015466954e-19 2.159973086615596e-19 -7.116978407947089e-19 -7.307334825598907e-19 6.256975622238155e-19 7.253967316343835e-19 -5.131410838330115e-19 -2.497095793284521e-19 2.768979071964884e-19 7.795283504646792e-20 -2.580064898279884e-19 -3.246646006384173e-20 1.240334015859348e-19 8.197874957943453e-21 -6.783096508622163e-20 -6.644220945617366e-20 -1.241400161845081e-19 -4.50199904102631e-20 1.310643906345885e-20 2.510895553529802e-20 1.003131735630771e-20 1.213834655369889e-21 -1.650010189499873e-21 -7.656815925563215e-22 -4.065198075885138e-22 -1.433728919914096e-22 -3.375328973881892e-23 -8.314864753318715e-24 -1.21963756425123e-24 -5.820357800128145e-25 -2.317825852856533e-25 7.635401325740451e-25 8.404228965446432e-25 2.591998998544685e-25 5.754318771685292e-26 1.180122223699421e-26 -1.432576986152547e-26 4.893926785095432e-28 -1.024229910891e-27 -2.570400426020889e-29 -5.176110490029345e-28 -5.319551638016912e-28 -2.198146915855964e-28 -9.348655861700666e-29 -6.905253669985728e-30 -3.56130834325609e-30
-15.45 2.097862791524613e-24 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 3.535484847001773e-19 -2.447117429205239e-21 -4.130892375908181e-19 5.222612044733807e-20 2.267925134651571e-19 1.499810921166648e-21 1.511321403122814e-19 -1.891838090364248e-19 -2.089935705495186e-19 -5.272528951950811e-21 4.517145364564891e-19 2.503640941731315e-19 -1.456713700972489e-19 -1.610080921203292e-19 1.635975279705955e-19 1.707148787859079e-19 3.241063029455656e-20 3.417374725709934e-20 -1.20111896052714e-20 -4.428951651355164e-20 2.498453433350869e-20 8.276926689489203e-21 -1.853621608013237e-21 -1.803223169761291e-21 -3.675040858128854e-22 -2.42725572255243e-22 -7.580665649847586e-23 -4.738053878614002e-23 -2.800948088021616e-23 -1.102639429362214e-23 -5.341402980969147e-24 -2.208240653684533e-24 1.79241280389503e-26 4.230513219879747e-25 3.201527545685903e-25 9.839647816984416e-26 4.009090875901389e-26 -2.847303858271746e-28 6.672737270336687e-28 4.952786882651735e-27 2.33853989995751e-27 -1.294411034017298e-28 4.820426212340517e-28 2.48536535595907e-28 3.538040821910844e-29 -4.906955049603106e-29 -2.467898705029529e-29
-15.3 6.729020075602776e-24 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 4.80594224232479e-19 1.760730906908745e-19 4.21292663681228e-19 3.68267080298529e-19 -3.068031166680605e-20 5.995982497875773e-20 7.132926720639448e-20 -4.437359033864304e-20 -2.427646879031626e-19 2.045768445930538e-19 2.680904496570195e-19 -2.541571565313363e-19 -2.384853336335997e-19 1.193378049288458e-19 2.216212222929607e-19 7.410883583621397e-20 -4.792359675069211e-20 4.385589542354003e-20 7.034356854323332e-21 -2.336177346704095e-20 -1.318258062890767e-20 -2.899786855144629e-21 2.808577137675372e-21 1.258469805354689e-21 3.396949017911399e-22 -1.30836386091766e-22 -9.760223143850341e-23 -3.660457134249412e-23 -9.927520261697557e-24 -3.39277409871086e-24 -7.874969804615449e-25 -2.903039360595583e-25 6.097805203984488e-25 2.050491016950905e-25 8.08634683870083e-27 3.643934284345683e-27 1.545929870292779e-26 -5.093286636820982e-27 7.476954917713161e-27 7.363537084428881e-28 1.213146705792056e-27 4.75869468987853e-28 6.442394925286847e-28 5.420775030143954e-28 1.925022867155594e-28 4.9718979545916e-29 1.334403346211341e-29
-15.15 -2.69047852197813e-23 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 6.285744745121562e-19 -2.053823178587305e-19 -4.426840571959287e-19 -7.649010672503217e-20 4.497537840822885e-19 -2.896721957507817e-19 -5.100275790943668e-19 4.351082548548755e-19 9.936732967027742e-20 -9.692312929787518e-19 -1.337581384158969e-19 3.109888569038101e-19 1.711020760859848e-19 -2.01388038060078e-19 -9.462723885929892e-20 6.309178416949958e-20 9.213570068525809e-20 -1.120627044396106e-19 -8.988184234454113e-20 -6.291941785700674e-21 -2.37429419951497e-21 2.706675749075683e-21 1.266448137128783e-22 2.423202451928124e-22 4.470610569876445e-22 1.981017979908611e-22 4.01783495144307e-23 8.635989308397125e-24 -4.620397671898627e-25 1.086957779672208e-24 4.389363482039329e-25 2.906218343835912e-25 1.437357435670801e-25 -5.319294875315439e-26 3.385859213236323e-26 3.875644275628931e-26 1.649053825235196e-26 -1.440188444306744e-27 -6.236129470784835e-27 -3.095104049106514e-27 -1.650182363673756e-27 3.476745116143814e-28 4.020178317818656e-28 2.519577935023178e-28 6.452454641501311e-30 1.080995014920321e-29
-15 -7.778960585340002e-23 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 9.560084122987072e-37 -1.279608943499156e-23 -3.492139229611766e-20 -9.878412562047124e-20 1.336380873814737e-19 -6.45142129184413e-20 8.004098933772206e-20 1.35637832014972e-19 3.876001034163613e-20 -2.715647467301232e-19 -2.803979516689388e-20 9.264085706333643e-20 -2.42887390642906e-20 1.940909764456405e-20 3.521643675517909e-20 5.422023285732589e-20 -1.971914652469423e-20 -1.075726242396418e-19 -5.473866916006065e-20 1.281204651655897e-20 5.189016188892505e-21 2.486116684853033e-21 -9.746095992509313e-22 -3.388741502593509e-22 -6.433198506526529e-23 -7.219485729688527e-23 -1.004629193232636e-23 4.021934011207066e-24 8.435504721273155e-25 1.99072650482702e-24 5.707982211247617e-25 9.333829434641178e-25 1.208962344896989e-25 -2.262460941400264e-26 1.232386809128884e-28 -6.26342767587023e-27 -4.829742000553169e-27 -3.806911115147998e-27 -5.868318960760149e-27 -2.946819584622957e-27 -7.844716825081295e-28 -5.354634949547138e-28 -6.149159142941811e-29 1.632315005227025e-30 5.281555444583718e-29 2.070999445101265e-29
-14.85 -6.30973346757938e-24 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 -2.094109762874971e-19 -6.050266229849979e-20 4.832409633634093e-20 -1.220041323691217e-19 -1.27530488181821e-19 1.055863289145123e-19 -1.731890562927633e-19 -1.4021554773792e-19 4.950092518522697e-19 5.930126795674934e-20 -1.309578113939511e-19 -2.127477865190165e-20 1.953218529856089e-20 1.118050596475047e-20 -1.545577985375709e-20 8.352422471349279e-20 -3.868024966147286e-20 -6.040531837156269e-20 6.212532256866499e-21 4.102304301662113e-21 1.893346372381538e-21 -1.511386420929893e-22 -2.469239324389177e-22 1.24963393449382e-22 9.668422673196664e-23 1.655272281138042e-23 3.677078581221634e-24 -1.116876254707142e-24 -2.727713992157271e-24 -1.72408285153558e-24 -8.052590374614277e-25 -3.478276284668766e-25 -2.709201524647665e-25 -5.694851664237399e-27 5.087942851002638e-27 2.107681674788212e-26 -5.972861259300479e-28 -5.818331431918002e-27 -8.590052231005218e-28 3.82836270776824e-28 1.107408770749673e-27 7.741556687667308e-28 2.483401100563215e-28 5.960993896460286e-29 7.717725661787455e-30
-14.7 7.97734952967714e-22 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 -2.76568803969184e-19 -5.744891127574047e-19 -1.244791975375118e-18 2.036712622702348e-19 4.089264615564327e-19 -2.113571262790062e-20 -1.215876931801838e-20 -2.288884215058812e-19 -4.014919148604184e-19 3.083446550432843e-20 2.395591951207529e-19 3.661679311012899e-20 -1.256895121471066e-19 -5.293650486695471e-20 6.672748853673714e-20 -7.352080392355176e-20 -4.345564794154605e-21 3.290302848816702e-20 1.163189534997504e-20 4.075818752224087e-21 -3.992616875497706e-22 -1.035779501232528e-21 -4.660900367409664e-22 3.051915501800363e-22 2.350118501068747e-22 6.902354443027076e-23 1.574901516486775e-23 3.343311438944876e-24 -1.095460568135361e-24 -1.062399156465927e-24 -6.607433255001976e-25 -3.497386167105557e-25 -2.704749290492734e-25 -7.805436706987107e-26 -4.749859380808697e-26 -2.296890333787629e-26 1.681611029443253e-27 1.399975694590447e-27 -2.189431929860528e-29 1.14365280843026e-27 1.346243898031855e-28 1.122567395976512e-28 3.43009215449695e-29 -3.606616415621795e-29 -4.91312264451532e-30
-14.55 -1.770690814982988e-20 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 3.632289120941396e-20 1.716343390494093e-19 1.383846567703267e-19 -3.387410751900693e-19 -1.457938785657933e-19 2.703532313104891e-19 1.993198015174463e-19 -3.952656935289036e-19 -1.187224844477425e-19 1.171017102218897e-19 4.401778719064861e-20 -1.279174267996344e-20 4.67284396927889e-21 3.705239045692862e-20 -4.728503877127332e-20 3.631591459827861e-20 2.453174956436112e-20 3.238345096983662e-20 1.050960909840056e-20 -3.444996262987467e-23 -2.186515013856353e-21 -7.469838925266658e-22 7.010851207847997e-22 3.697843756120516e-22 9.04074254647223e-23 1.797763352693685e-23 2.640105166509635e-25 -3.881633696130899e-24 -2.541497613541387e-24 -2.628736824957514e-24 -1.585692844405976e-24 -5.638469780592335e-25 -1.464760077207593e-25 -4.264361548623709e-26 6.603528172209952e-27 9.329303555050939e-27 9.267041096819322e-27 2.236961179248599e-27 8.330060929660245e-28 8.880640475089981e-28 4.673755358083789e-28 1.814585081607689e-28 4.665492740827032e-29 1.150740291342139e-29
-14.4 -1.084173812841076e-19 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 1.089686736282419e-19 -2.174524434402302e-19 -1.217160485673885e-19 7.804899698172816e-20 1.273672543823544e-20 -1.222741734282411e-20 2.78803856405159e-19 5.638606597629119e-20 -2.700841022653642e-19 -2.571804163100638e-19 1.658729136132944e-19 3.256507033874377e-19 9.079121791104755e-20 -5.590504896953548e-20 -2.543014573110016e-20 -6.750103870831165e-20 -4.434582291810327e-20 1.454112625116114e-20 7.446161737253264e-21 6.341612114507092e-21 3.208090248116285e-22 -1.036545977441794e-21 3.255400846630433e-22 2.183883063359247e-22 6.226122045668718e-23 2.036552097275887e-23 3.642678062765395e-24 8.557863061238048e-25 -3.01553683922697e-25 -6.861713682346297e-25 -6.421072189628496e-25 -2.696304434246687e-25 -7.827446903432314e-26 -2.518096668344784e-26 -3.556953645456347e-27 2.368112646475045e-27 1.085498236610847e-26 8.141623089231427e-27 4.047471840561465e-27 2.052476886310844e-27 8.203469874076303e-28 2.645273140168134e-28 1.330578055938307e-29 9.989793451996113e-30
-14.25 -4.657668928444985e-19 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 1.096327885122528e-19 2.108419593709597e-20 -3.17311679718663e-19 -2.852287174670974e-20 3.821967679625446e-19 1.605115298899648e-19 3.733114705279058e-20 -1.972302999249316e-20 1.964305826413898e-20 -4.518757470522406e-20 3.381512641752942e-20 6.218541508219459e-20 3.713474208770789e-21 -7.471462656992101e-20 -4.818492548527304e-20 8.141526694566654e-21 4.421753784728948e-21 4.075345788672089e-21 2.253980292054066e-23 -5.857628299636254e-22 -4.220999516629288e-23 1.276607531806591e-23 -3.954422378551108e-24 5.978162642743161e-24 7.702147451573238e-26 1.084695381937994e-25 -1.54746208557123e-25 -1.114246138605951e-24 -7.866971781576126e-25 -3.421352385322091e-25 -1.242630320062322e-25 -1.510403896844321e-26 1.799241037799436e-27 5.348688398828322e-27 5.140436743522465e-27 4.742280364432993e-27 1.615357312845421e-27 8.318215156988154e-28 3.962353667878481e-28 1.371828809609249e-28 -2.668127060776891e-29 -5.329784594992569e-30
-14.1 -5.30894934983004e-19 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 -3.971276222779468e-19 -1.755561220541648e-19 2.058426257479986e-19 4.463910099244294e-20 1.036194033363506e-19 4.094344996017272e-20 -7.995872949414306e-19 -1.867518293685728e-19 1.548150730109272e-19 1.085894357581918e-19 -9.882777981302545e-20 -5.115069312819738e-20 3.567963372530528e-20 1.841194506157588e-21 -1.064091275247617e-20 -5.404201392124146e-21 1.958975739535883e-22 2.805320925336399e-21 5.391974995352554e-23 3.529751078456929e-22 1.388520123048928e-22 -2.95477869249291e-22 -1.585305165628879e-22 -4.837103169713315e-23 -1.614854632770593e-23 -4.3603892566734e-24 -1.168318766876716e-24 -3.525749107592951e-25 -1.947149693034965e-26 3.302615454293554e-25 6.976682616187331e-26 -2.235478675142766e-26 -3.035698817846349e-26 -2.723611322224068e-26 2.548708090819772e-27 9.581601012981844e-27 4.769128414248013e-27 2.617042416261554e-27 4.407723905035831e-28 -4.188782559508527e-29 -1.033163004806496e-28 -1.320316775064586e-28 -4.436286976008297e-29
-13.95 2.003033447903982e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -1.634326849707987e-19 -8.680803505876194e-20 -6.117713079280606e-19 2.227879309778814e-19 6.586656239108154e-19 -5.034683688952337e-19 -4.694938145131849e-19 1.367499498199541e-20 2.082502658782169e-19 -7.596654213937596e-20 -1.040078375036398e-19 -4.886573141308901e-20 7.99232812280109e-21 3.039812794967427e-20 1.282137768977844e-20 -2.974456214888986e-21 -4.201637449776906e-22 2.190871006621658e-21 1.542576777461788e-21 -5.245278903915214e-22 1.2287058487041e-22 1.261175682506663e-22 4.576750643916419e-23 1.745950623636329e-23 6.004007459398971e-24 2.681591230556028e-24 1.618669934767833e-24 -2.536758208559391e-25 -6.293098061980893e-25 -4.133608399362502e-25 -1.294896189738645e-25 -2.19179638902766e-26 -1.535324509242123e-26 -1.791427978424875e-27 3.120299716234742e-27 3.130948950243696e-27 2.680454813195402e-27 2.099808334663465e-27 6.619575081335814e-28 2.248257932378791e-28 8.360916529967666e-29 2.380244877435275e-29
-13.8 6.897334794705948e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 8.828419411163366e-22 -3.501553566132054e-20 7.420839868898778e-21 1.588016982065516e-19 3.994041883261522e-19 -7.024073081859485e-20 -3.528587908414105e-19 3.460441824899915e-20 -1.232098475103627e-20 -3.687222962835663e-19 -3.043629918824164e-19 -7.718715827152038e-20 -5.446087131881265e-20 1.37312426570101e-20 3.908385150595613e-20 1.655174152170414e-20 4.492818399883886e-21 -3.24904841576146e-21 -1.559950576092257e-21 -2.071538743587394e-22 9.148854310538065e-23 7.518938519621052e-23 3.512482665327945e-23 9.120448379977748e-24 3.487522241183098e-24 9.159179970608704e-25 7.615394564315273e-26 -9.621103428113752e-25 -5.616980718942027e-25 -7.424022224874852e-26 4.02442292133628e-26 -9.149327521099638e-27 -1.24889338875113e-26 -2.334477543270232e-27 -4.354790291686532e-27 -4.42978169868683e-27 -9.787467283609389e-28 -1.058147054820043e-27 -4.464395222000177e-28 -1.223681114683687e-28 4.074310176707819e-29 1.27259615840139e-29
-13.65 1.970041915876462e-18 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 3.073505170720515e-21 1.392101417933963e-19 -3.615645081995963e-19 -1.429674217338355e-19 8.239760005188931e-19 2.357902021824721e-19 -3.143841269598259e-19 -3.859871033106878e-20 2.070837297094983e-19 1.407991371658633e-19 -8.000719026258273e-21 1.029079330805098e-20 -1.686073735502499e-20 -1.445687172182111e-20 -3.11210964460779e-20 -9.2620475802622e-21 1.306612547053247e-21 2.113302604854123e-21 6.053838968237051e-22 6.394911300878777e-24 -3.686432077055428e-23 -9.137711326729272e-24 -1.166454654691401e-24 7.218783150323689e-25 1.103963919079128e-24 1.0340410614573e-24 1.014528954052014e-24 3.034500962774346e-25 2.620033829056688e-26 -5.5687326620288e-26 -1.958694929500517e-26 4.212778033170395e-26 7.152222587033793e-27 -4.107546680006599e-27 -6.465002533598367e-27 -3.786614812980225e-27 -9.135186606801927e-28 -7.48909809098333e-29 4.972928160485819e-29 -1.217812601030958e-28 -2.422369510719138e-29
