x exact r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30
4.35 -0.0001214887474542885 -0.0006546423081475311 0.002549391793997723 -0.007733010910926985 0.004760466971752715 0.0002114230307585941 -0.001052563047838553 8.921617173067031e-06 -7.968243384001154e-05 -0.0001306549994403136 -0.0001219058628259425 -0.000121539181571491 -0.0001212797985532154 -0.0001213092284502383 -0.0001214773250594083 -0.0001214957309969072 -0.0001214912547908024 -0.000121489828540399 -0.0001214892244607012 -0.0001214887170730857 -0.0001214887019005515 -0.0001214887263744926 -0.0001214887442507398 -0.0001214887481842749 -0.0001214887478443 -0.0001214887475032224 -0.0001214887473999885 -0.0001214887474062604 -0.0001214887474302574 -0.0001214887474455636 -0.0001214887474515046
4.5 -5.227396250501543e-05 -0.0004116943607400722 0.001756095037754962 -0.007278994849444144 0.005643167644757852 -0.00151953705615372 -0.0006780328708553652 0.0002096906809577248 -4.319024551254675e-05 -6.588579735789082e-05 -5.271878290446589e-05 -5.14701648262201e-05 -5.205563202369984e-05 -5.208747937904067e-05 -5.224542798806949e-05 -5.228375928493907e-05 -5.227730240950936e-05 -5.227501277840089e-05 -5.227449966869679e-05 -5.227398071444581e-05 -5.22739069188807e-05 -5.227393056890395e-05 -5.227395437698932e-05 -5.227396173630465e-05 -5.227396226689579e-05 -5.227396238935934e-05 -5.227396248579575e-05 -5.227396251047219e-05 -5.227396251420727e-05 -5.227396251229081e-05 -5.227396250998325e-05
4.649999999999999 -2.130316577071615e-05 -0.0002480838253236775 0.001163253388205015 -0.00616541313074234 0.005616378813907559 -0.002800465340593704 -0.0001615989688360094 0.0002590682379851594 -4.673398999648542e-05 -3.071172056388687e-05 -2.132998735141322e-05 -2.006727902326797e-05 -2.119993101096407e-05 -2.123773235745358e-05 -2.127823411823817e-05 -2.130704326969633e-05 -2.13043396970879e-05 -2.130329626685168e-05 -2.130322226841894e-05 -2.130321074098143e-05 -2.130316553747401e-05 -2.13031578008199e-05 -2.130315978517307e-05 -2.130316380306199e-05 -2.130316505224997e-05 -2.130316561749315e-05 -2.130316580571622e-05 -2.130316582464045e-05 -2.130316580484848e-05 -2.130316578728627e-05 -2.130316577840238e-05
4.8 -8.213460209125414e-06 -0.0001437137762191781 0.0007404562689224026 -0.004800217560463919 0.004980024454612013 -0.003448461192250401 0.0003473661593156989 0.0001848498424673362 -5.425710629153398e-05 -8.296085774133457e-06 -7.724878700038563e-06 -7.222746785351177e-06 -8.24523448863523e-06 -8.289726871305902e-06 -8.205699740298607e-06 -8.20732589220733e-06 -8.211396647441913e-06 -8.212610731220789e-06 -8.213036459079373e-06 -8.213475936439238e-06 -8.213507846988567e-06 -8.213485655982017e-06 -8.213465608398022e-06 -8.213459553538472e-06 -8.213459851008716e-06 -8.213460187340416e-06 -8.213460246499633e-06 -8.213460238468305e-06 -8.213460222860275e-06 -8.213460213642462e-06 -8.213460209954223e-06
4.95 -2.992805140567083e-06 -8.022960605921188e-05 0.0004529655696367001 -0.003479074451343567 0.004039912340856878 -0.00350118324324737 0.0007297320909324834 4.287747043015111e-05 -4.866358444247464e-05 5.707297447981405e-06 -2.246313777214024e-06 -2.756773020724131e-06 -3.083512127533076e-06 -3.13072622818605e-06 -3.001146008398327e-06 -2.97930647266321e-06 -2.988860080949792e-06 -2.991689618701792e-06 -2.992256065698924e-06 -2.992775953429395e-06 -2.992855756771826e-06 -2.992838680146263e-06 -2.992816765482537e-06 -2.992807314653486e-06 -2.992805816342277e-06 -2.99280534024069e-06 -2.992805138847633e-06 -2.992805103542274e-06 -2.992805111654221e-06 -2.992805124361847e-06 -2.992805131943028e-06
5.1 -1.029633200216197e-06 -4.324409159622151e-05 0.0002664511954590116 -0.002367036506123045 0.003042136234102792 -0.003127087821030342 0.0009306185459742149 -0.0001063522213524451 -2.822405670468853e-05 1.160791871724198e-05 -4.081535000625407e-07 -1.623134389226327e-06 -1.088585514342099e-06 -1.119801315718572e-06 -1.041917681388631e-06 -1.016004285693154e-06 -1.025866539922369e-06 -1.029043960476264e-06 -1.029367449288856e-06 -1.0295736756759e-06 -1.029642143965372e-06 -1.029644742975034e-06 -1.029639883843605e-06 -1.029635802345364e-06 -1.029634264735189e-06 -1.029633492266207e-06 -1.02963319662118e-06 -1.029633146422e-06 -1.029633161124988e-06 -1.029633179978772e-06 -1.029633190896899e-06
5.25 -3.341609302132583e-07 -2.25386983345995e-05 0.0001508385240655202 -0.00152082554972152 0.002145726529651537 -0.002531163065573366 0.0009578969057341075 -0.0002185377643152282 -1.874551694354306e-07 1.027727381290815e-05 -1.03261409649393e-07 -1.410949267479569e-06 -3.17443981534233e-07 -3.149973253182567e-07 -3.376061871095331e-07 -3.272210718824768e-07 -3.322662341890876e-07 -3.342801800977684e-07 -3.342812712862178e-07 -3.341060871918533e-07 -3.341166202290452e-07 -3.341387427367159e-07 -3.341561427736922e-07 -3.34161273971267e-07 -3.341612443746966e-07 -3.341610100041152e-07 -3.341609458313403e-07 -3.341609287305245e-07 -3.341609280574435e-07 -3.341609294544028e-07 -3.341609311463749e-07
5.399999999999999 -1.02223680925687e-07 -1.137304623829302e-05 8.225397907073798e-05 -0.0009269369927892244 0.001426399119360933 -0.001887973938364222 0.0008592398657844674 -0.000274591290797913 2.60670924165639e-05 4.264249310411441e-06 -2.996188526713327e-07 -1.127401076844798e-06 -2.680775677317585e-08 1.202724682821928e-08 -9.220367082709728e-08 -1.044746561633935e-07 -1.025782922948783e-07 -1.026718995250658e-07 -1.024984707541334e-07 -1.021822104325815e-07 -1.021480719579572e-07 -1.02180326354902e-07 -1.022101353364458e-07 -1.022212609109973e-07 -1.022228993930793e-07 -1.022234222657681e-07 -1.022236852817573e-07 -1.022237347846711e-07 -1.022237231810479e-07 -1.022237048017365e-07 -1.022236942924545e-07
5.55 -2.945510744987585e-08 -5.561855433084069e-06 4.324922564310032e-05 -0.0005378618138976433 0.0008977368361655934 -0.001311487721126873 0.0006945119644351601 -0.0002777465315011174 4.386233019637256e-05 -3.122636045431161e-06 -5.104516881663917e-07 -5.553165741409574e-07 5.524024049843313e-08 1.136574514947462e-07 -1.068301847748451e-08 -3.839910512510738e-08 -3.132068222512696e-08 -2.96895396975809e-08 -2.957003787827685e-08 -2.941696953762818e-08 -2.938470539151247e-08 -2.941522079229944e-08 -2.944120314252312e-08 -2.945157054835151e-08 -2.945379434256855e-08 -2.945468215408456e-08 -2.945507828101577e-08 -2.945516405191729e-08 -2.945515713056729e-08 -2.945513651618783e-08 -2.945512263832984e-08
5.7 -7.989331439391497e-09 -2.638399295696655e-06 2.194837611603065e-05 -0.0002979980484584293 0.000536821782978356 -0.0008546867933520402 0.0005151717465672195 -0.0002441417382323386 5.099533142828169e-05 -9.156361553291524e-06 -5.663362145668483e-07 1.578352810747853e-07 4.178517449227577e-08 9.209485111310224e-08 9.936840925151484e-09 -1.826608740654169e-08 -1.011417641330217e-08 -7.734604251788568e-09 -7.79082726588111e-09 -7.94600188991686e-09 -7.955111597913394e-09 -7.973001596114382e-09 -7.982437421496884e-09 -7.986754329978313e-09 -7.98829340404283e-09 -7.988999359001386e-09 -7.989272600794038e-09 -7.989340165290753e-09 -7.989346180082739e-09 -7.989340878911231e-09 -7.98933511488341e-09
5.85 -2.038755688277654e-09 -1.214984938804486e-06 1.076075539723399e-05 -0.0001580335431393545 0.0003058648858998179 -0.0005253807127415773 0.0003547380834295398 -0.000192934098475328 4.900894804041513e-05 -1.246030388988209e-05 -4.751487437892465e-07 7.816896474203544e-07 -4.949130940746683e-09 1.324770891386661e-08 6.633867069367653e-09 -8.523292458850212e-09 -3.337160427291999e-09 -1.411768957844466e-09 -1.613762644925815e-09 -1.99637070269564e-09 -2.053310438313627e-09 -2.052186244458953e-09 -2.041586181984383e-09 -2.038253103048206e-09 -2.038413420914025e-09 -2.038634057378878e-09 -2.038666352976409e-09 -2.038694449156227e-09 -2.038716342124052e-09 -2.038733147679449e-09 -2.03874128221954e-09
6 -4.892433427236942e-10 -5.435022685336854e-07 5.10146147330893e-06 -8.038932133343392e-05 0.000166454569232646 -0.000305907163879128 0.0002285454312878775 -0.0001396678823703975 4.132074551826518e-05 -1.299136526081292e-05 -3.138032546951312e-07 1.162208567806834e-06 -4.76960611764945e-08 -7.167639537795027e-08 -4.615823016644055e-09 -4.640736192268547e-10 -4.236615252077785e-10 1.626308359331984e-10 -6.459592483028043e-11 -4.651100929537145e-10 -5.45989454728064e-10 -5.252572249928253e-10 -4.999179613687007e-10 -4.907366844806332e-10 -4.895277268255125e-10 -4.892668525546416e-10 -4.891066061056378e-10 -4.891166205294121e-10 -4.89157096381545e-10 -4.891934830620929e-10 -4.892142145685485e-10
6.149999999999999 -1.103634516280431e-10 -2.363137082556879e-07 2.340622328641415e-06 -3.929737957624826e-05 8.670305020219901e-05 -0.0001692880418625914 0.0001385701405777336 -9.372307688132871e-05 3.144837656449022e-05 -1.153130640846674e-05 -1.56273623966274e-07 1.267542428063038e-06 -6.99224564076134e-08 -1.306883123837919e-07 -1.548053718789243e-08 6.265880838687964e-09 1.280277424383243e-09 2.422587180005702e-10 1.045463578374861e-10 -1.204547808911783e-10 -1.912244724897257e-10 -1.553116769369057e-10 -1.24642855452086e-10 -1.130386100359568e-10 -1.109513665115056e-10 -1.103966604433653e-10 -1.101678866743134e-10 -1.101927664378805e-10 -1.10251585308441e-10 -1.10299943377546e-10 -1.103277374065115e-10
6.3 -2.339565270244946e-11 -9.992233159950492e-08 1.040167063062296e-06 -1.849072137172565e-05 4.330560424106318e-05 -8.929164148475428e-05 7.942474220293947e-05 -5.877736038271782e-05 2.196598849065108e-05 -9.094635783563423e-06 -4.29633897669819e-08 1.158523375818335e-06 -7.098902828004528e-08 -1.533248778328207e-07 -2.204083550240656e-08 1.056316835929273e-08 2.272034908531168e-09 -1.089840585906865e-10 -1.073783177922312e-10 -7.238481452945112e-11 -1.086363406936804e-10 -6.468203382838501e-11 -3.713041306533421e-11 -2.630103396804326e-11 -2.397419691793929e-11 -2.3348680926872e-11 -2.315794001214076e-11 -2.321285559395954e-11 -2.328287674679835e-11 -2.333363924869065e-11 -2.336203085809624e-11
6.45 -4.659609151373093e-12 -4.110811156838638e-08 4.480602275033048e-07 -8.386879416145983e-06 2.077489130915313e-05 -4.499773052846497e-05 4.319259514068587e-05 -3.465814439799108e-05 1.423372301357499e-05 -6.519342984116367e-06 1.889887732380851e-08 9.327529596831318e-07 -5.849251407796166e-08 -1.452124937716709e-07 -2.356975949832309e-08 1.204358769475377e-08 2.652000296613372e-09 -4.705459094296856e-10 -3.47544087454822e-10 -8.412632480751946e-11 -7.971614852921663e-11 -3.50306927341705e-11 -1.527079093956876e-11 -7.110771892645783e-12 -5.058824421278875e-12 -4.523691526212633e-12 -4.418936523854201e-12 -4.496150983577479e-12 -4.565296246042579e-12 -4.609764650144259e-12 -4.633687918461654e-12
6.6 -8.716814202977236e-13 -1.646146762570789e-08 1.872123322368323e-07 -3.671713705032332e-06 9.586562007761641e-06 -2.171087165927855e-05 2.235336312414777e-05 -1.930456956188967e-05 8.622379136943266e-06 -4.307031989401267e-06 4.116890680671006e-08 6.785626877423765e-07 -4.126573345695313e-08 -1.191109126569685e-07 -2.125720018659438e-08 1.124291154644779e-08 2.550025901322556e-09 -6.782209269541805e-10 -4.883390631516262e-10 -9.466206485601926e-11 -5.866023450411715e-11 -1.882523638734644e-11 -7.605048272306351e-12 -2.578246568307259e-12 -1.066433557419576e-12 -6.91154824637593e-13 -6.677279460709218e-13 -7.482967604124359e-13 -8.054638843243411e-13 -8.382605540912495e-13 -8.551727053502984e-13
6.75 -1.53101545959778e-13 -6.418779688355738e-09 7.592379668525315e-08 -1.553345442262138e-06 4.26090980528098e-06 -1.004791372761307e-05 1.103760466675573e-05 -1.019544733895815e-05 4.911082892547457e-06 -2.647344600879729e-06 4.068656209110535e-08 4.529371087302134e-07 -2.548291380443019e-08 -8.744734486160699e-08 -1.694208754473251e-08 9.141094305787109e-09 2.151827189217483e-09 -7.104722452524818e-10 -5.101506915131585e-10 -9.183298593970604e-11 -3.993887877888981e-11 -7.984137591444579e-12 -3.53893195810492e-12 -1.139088914751306e-12 -1.996154840842844e-13 1.905725214972334e-14 -8.321794331857307e-15 -7.55242402651544e-14 -1.150129065980696e-13 -1.349599708865303e-13 -1.447879114343141e-13
6.899999999999999 -2.529864038038943e-14 -2.437980990896357e-09 2.990376283077789e-08 -6.35707709592552e-07 1.826383496987415e-06 -4.467922225730388e-06 5.211654477548866e-06 -5.121492045818592e-06 2.642014352443964e-06 -1.524356464311055e-06 3.107790895310281e-08 2.802763097669961e-07 -1.385700640413404e-08 -5.855655685412971e-08 -1.222897990983795e-08 6.66761869386424e-09 1.639557471990478e-09 -6.185899758753643e-10 -4.458991286130579e-10 -7.812411792096184e-11 -2.482073052126675e-11 -1.401388346505021e-12 -1.133470412781195e-12 -4.744144310219492e-13 3.580829575032522e-15 1.053497518146783e-13 5.907182778261659e-14 1.299979555182426e-14 -9.116090813874145e-15 -1.830649130155626e-14 -2.25771015534705e-14
7.05 -4.005017693507243e-15 -9.022753068598955e-10 1.144502673001112e-08 -2.519141356589122e-07 7.558251718618159e-07 -1.911674195180855e-06 2.357758950579095e-06 -2.453458149146471e-06 1.347413138266726e-06 -8.265978136622692e-07 2.037281205034892e-08 1.619846433832944e-07 -6.575881146088921e-09 -3.62028579038859e-08 -8.114671661103046e-09 4.439183809474614e-09 1.146183930037011e-09 -4.715723008785245e-10 -3.422587619043953e-10 -5.957040475709185e-11 -1.408766555300904e-11 1.755313917886521e-12 1.185270785903696e-13 -1.283680654513432e-13 4.628311578277946e-14 7.719029277971978e-14 3.308010481886663e-14 7.324480501866918e-15 -1.581589614702257e-15 -3.585100772730611e-15 -4.354235204735414e-15
7.199999999999999 -6.081666858894134e-16 -3.254641401462348e-10 4.258632563728218e-09 -9.674519474465422e-08 3.023007603418748e-07 -7.881106429844554e-07 1.023779107087898e-06 -1.12342685558106e-06 6.534482754090014e-07 -4.238941865532941e-07 1.193937997873779e-08 8.793735274517988e-08 -2.6290123244422e-09 -2.084416200082737e-08 -5.000007790250608e-09 2.728604542518981e-09 7.427529419283599e-10 -3.233555945226094e-10 -2.366923568481292e-10 -4.136698745519118e-11 -7.313084245266004e-12 2.655243880314437e-12 5.96806217070804e-13 3.105053294568053e-14 4.346809344381409e-14 3.995689219184198e-14 6.970281215769526e-15 -3.947713562510607e-15 -4.885204797646693e-15 -3.161708426410745e-15 -2.230809224158908e-15
7.35 -3.245505861672672e-16 -1.144552255798363e-10 1.541300226017109e-09 -3.603536825529903e-08 1.169653602392387e-07 -3.134432590016966e-07 4.273444388317117e-07 -4.926796927855163e-07 3.021395719051559e-07 -2.062885845378564e-07 6.38692965208675e-09 4.50455721624827e-08 -7.869369971340297e-10 -1.124847508735127e-08 -2.881532339781976e-09 1.561053001041224e-09 4.493769557137327e-10 -2.027234123136389e-10 -1.498216184172958e-10 -2.646023229945117e-11 -3.469068375473414e-12 2.39945525638323e-12 6.445780173141717e-13 8.198907165256172e-14 2.964983830542652e-14 1.447626206084955e-14 -6.551369540500658e-15 -8.878088658380777e-15 -6.222315346471723e-15 -3.269351936966298e-15 -1.847226804908733e-15
7.5 -9.085499525883885e-18 -3.924997636448832e-11 5.428159198360353e-10 -1.302747548470963e-08 4.381804629356695e-08 -1.20396964813473e-07 1.717236904228761e-07 -2.073047163236417e-07 1.33499584261766e-07 -9.554533211817491e-08 3.157484272627049e-09 2.185366520604327e-08 -7.472462025662806e-11 -5.718139907567674e-09 -1.561700110841395e-09 8.363968014006332e-10 2.551966951852279e-10 -1.174909489805638e-10 -8.773562252221691e-11 -1.572180427599198e-11 -1.496159590765424e-12 1.752303275091964e-12 5.128926058361097e-13 8.00529970866964e-14 1.688951393341149e-14 1.396439884494006e-15 -1.04223856991548e-14 -8.965721529589509e-15 -5.495602230882166e-15 -2.700174778539385e-15 -1.41169630368852e-15
7.649999999999999 2.742723011265557e-16 -1.312828868944455e-11 1.860951976209149e-10 -4.574077627923054e-09 1.590643156910946e-08 -4.470966288206119e-08 6.651516528567544e-08 -8.382385051530289e-08 5.648043866490825e-08 -4.222241563217165e-08 1.454126172976779e-09 1.007273316543122e-08 1.225266038516881e-10 -2.749384499551513e-09 -7.993808453029073e-10 4.21739256936449e-10 1.366013118914788e-10 -6.345200963248992e-11 -4.790410969320201e-11 -8.733467937087336e-12 -5.793402713899555e-13 1.118287122179853e-12 3.467978470786456e-13 5.974452497686704e-14 8.340065264283276e-15 -3.402143470860899e-15 -9.351843606810547e-15 -6.94761223806796e-15 -3.990163300953958e-15 -1.88518549364187e-15 -9.442561848214577e-16
7.8 -5.314989253910631e-17 -4.28377910835851e-12 6.212832184541757e-11 -1.560676471153967e-09 5.599302696042588e-09 -1.606655968428327e-08 2.486319245891671e-08 -3.261821263468952e-08 2.292103621979378e-08 -1.784099215703274e-08 6.272530935742683e-10 4.422671476805566e-09 1.291238621238874e-10 -1.25459927399986e-09 -3.877929625892271e-10 2.0093065282762e-10 6.915592724244724e-11 -3.212688633987391e-11 -2.453326415103218e-11 -4.559043162668748e-12 -1.956160772113374e-13 6.448595040092893e-13 2.093902235021946e-13 3.834952384043228e-14 3.594302267725422e-15 -3.997879960000803e-15 -6.69576661826789e-15 -4.608424441166713e-15 -2.539004718575188e-15 -1.164304937506538e-15 -5.651593164097883e-16
7.949999999999999 -1.135252842642998e-16 -1.363873057274329e-12 2.020492796125404e-11 -5.177484045141214e-10 1.912614262207037e-09 -5.591802774298474e-09 8.978451413128365e-09 -1.223059902589166e-08 8.936743761300491e-09 -7.222179405062442e-09 2.543914348084658e-10 1.854166230758543e-09 8.82452451250635e-11 -5.448922416687718e-10 -1.788093282724684e-10 9.075565059150482e-11 3.320773721010769e-11 -1.532395242509009e-11 -1.18408766787148e-11 -2.245831922191341e-12 -5.324667861046866e-14 3.421307090258389e-13 1.156250113013777e-13 2.211150910129326e-14 1.328593702150753e-15 -3.066482231434817e-15 -4.165250222751392e-15 -2.731176690286756e-15 -1.459653272222661e-15 -6.525821747477986e-16 -3.085931404938698e-16
8.1 7.970185665076614e-17 -4.237596265451991e-13 6.402762471666491e-12 -1.670821956554217e-10 6.343360640047258e-10 -1.886376990772338e-09 3.135282161602236e-09 -4.424247681891073e-09 3.352394027574971e-09 -2.805627953522439e-09 9.724750324603837e-11 7.437563179964375e-10 5.003401772079895e-11 -2.258024504412191e-10 -7.855780474213317e-11 3.897373477606727e-11 1.516178020990826e-11 -6.91301674695477e-12 -5.406870713185401e-12 -1.047627299644262e-12 -8.28068842080969e-15 1.688972910798508e-13 5.920464071382996e-14 1.170015702542025e-14 3.940674897672012e-16 -1.937152977281929e-15 -2.333095814875354e-15 -1.47829986088984e-15 -7.712199758074632e-16 -3.370483779805789e-16 -1.557298885024759e-16
8.25 -1.247258591636859e-16 -1.285075108035874e-13 1.977597366391035e-12 -5.247308786874719e-11 2.043872123933069e-10 -6.172543139645198e-10 1.05966466672803e-09 -1.545605632261693e-09 1.211501218796191e-09 -1.047530739606695e-09 3.509198608444798e-11 2.85971636822987e-10 2.520788696696182e-11 -8.947472464353113e-11 -3.295472373568052e-11 1.595234531221967e-11 6.596216952183246e-12 -2.95935697700486e-12 -2.343454621545819e-12 -4.64131351637377e-13 2.381047033186311e-15 7.818243159982883e-14 2.836299428432168e-14 5.75341256784454e-15 6.968194661939492e-17 -1.078331582565146e-15 -1.199434722876276e-15 -7.404918080514762e-16 -3.785870688352817e-16 -1.620196745464944e-16 -7.327964194151321e-17
8.4 -1.340418907770964e-16 -3.804167550399522e-14 5.954928146166429e-13 -1.604390216578175e-11 6.401080913001033e-11 -1.960394834430764e-10 3.469204530005034e-10 -5.219732054894341e-10 4.222757276672113e-10 -3.764222524361984e-10 1.195843567501168e-11 1.055686501094143e-10 1.162671509216834e-11 -3.396702128133971e-11 -1.322458758984947e-11 6.237134629433325e-12 2.739693827544682e-12 -1.205560160876434e-12 -9.667709945161996e-13 -1.957847245653476e-13 3.107818855253601e-15 3.412821703272738e-14 1.279297587187507e-14 2.650806012605299e-15 -1.584501119641079e-17 -5.451853883944388e-16 -5.726824434658728e-16 -3.463025980127062e-16 -1.739751775570326e-16 -7.299902718225925e-17 -3.23599969071513e-17
8.549999999999999 -3.873611907699968e-17 -1.099427714604598e-14 1.748564893752921e-13 -4.777561040059321e-12 1.949494897275818e-11 -6.046821719230394e-11 1.10099150292675e-10 -1.705588051885982e-10 1.421138611142591e-10 -1.303454946645996e-10 3.845369682845777e-12 3.747189234404553e-11 4.98902521407294e-12 -1.237487545043427e-11 -5.085093300703404e-12 2.334005811175009e-12 1.088218108951392e-12 -4.684984365351977e-13 -3.80534352003081e-13 -7.880934267621312e-14 1.947138611600053e-15 1.411036519462104e-14 5.458252605824114e-15 1.150982852379774e-15 -2.46883399110618e-17 -2.545766462273053e-16 -2.560084108400231e-16 -1.521723402036342e-16 -7.526151139915645e-17 -3.09908041059994e-17 -1.347637595320778e-17
8.699999999999999 6.64709860032107e-17 -3.102406393113332e-15 5.00775918336147e-14 -1.386011404105587e-12 5.776256952693412e-12 -1.812395883393133e-11 3.389426597354465e-11 -5.396717397445997e-11 4.62241149533082e-11 -4.354316133545143e-11 1.164018874542769e-12 1.28059859909356e-11 2.01151013731142e-12 -4.333260691771338e-12 -1.876333508656712e-12 8.374038848758885e-13 4.140107076386706e-13 -1.740567921195774e-13 -1.432137958571396e-13 -3.033054495482547e-14 9.687322130862162e-16 5.545107701765125e-15 2.211019787488866e-15 4.73036473494547e-16 -1.651078803660248e-17 -1.10961942916734e-16 -1.077869506204474e-16 -6.313523936141415e-17 -3.078347488034112e-17 -1.244854467922348e-17 -5.313361483641858e-18
8.85 -1.825795480324977e-16 -8.548707252741601e-16 1.399083568287835e-14 -3.918501936617219e-13 1.665700574718728e-12 -5.281275967673517e-12 1.012808344916894e-11 -1.65477176131578e-11 1.454386497065699e-11 -1.404734969354281e-11 3.300881109463763e-13 4.218733322814557e-12 7.671659123723956e-13 -1.460421144642984e-12 -6.6526645436004e-13 2.885156075896686e-13 1.510793016899272e-13 -6.193939147978772e-14 -5.163075636539922e-14 -1.117982484892992e-14 4.228886358997242e-16 2.077257584380436e-15 8.528646668324066e-16 1.846506392411712e-16 -8.637631540060913e-18 -4.547648861259664e-17 -4.293658352753032e-17 -2.482815739997365e-17 -1.194690797826888e-17 -4.74728280681776e-18 -1.989711730510897e-18
9 -2.139283133247505e-16 -2.300450443997708e-16 3.813795540078314e-15 -1.079897621817643e-13 4.676588578404818e-13 -1.49686757754697e-12 2.939238114965491e-12 -4.920345013080544e-12 4.430210799082771e-12 -4.380541078068515e-12 8.688985966138046e-14 1.341191374626453e-12 2.781125449516561e-13 -4.743211184953251e-13 -2.269255687071389e-13 9.559285417922959e-14 5.294945405558473e-14 -2.114837529751915e-14 -1.786029634791815e-14 -3.952870676242897e-15 1.68321269606668e-16 7.43609924773584e-16 3.140449674066949e-16 6.865315924368977e-17 -3.941181882909812e-18 -1.761958574745688e-17 -1.624129004891431e-17 -9.283977570516488e-18 -4.41229686059723e-18 -1.7236359086735e-18 -7.095979979269027e-19
9.15 -1.36735142186199e-16 -6.046073399027411e-17 1.014502730768919e-15 -2.90175152437699e-14 1.278749796227118e-13 -4.128271728657944e-13 8.288491534003319e-13 -1.419624368812586e-12 1.307454927552819e-12 -1.321580461664441e-12 2.08562403218975e-14 4.118843101306353e-13 9.618625797435258e-14 -1.48624228586146e-13 -7.455144040030469e-14 3.049771899738202e-14 1.78444038764101e-14 -6.93884360530668e-15 -5.93710539980447e-15 -1.34251057190837e-15 6.227701116251426e-17 2.549121529826633e-16 1.106225476716025e-16 2.436984766990428e-17 -1.634032465753984e-18 -6.480456176506366e-18 -5.851255198026159e-18 -3.309806856497457e-18 -1.554654951067789e-18 -5.972772630872786e-19 -2.415741594134594e-19
9.299999999999999 4.63123587640824e-18 -1.552087758641619e-17 2.633866462767871e-16 -7.604123674334953e-15 3.406405500026213e-14 -1.108305462563505e-13 2.272255078938132e-13 -3.97667968901306e-13 3.74097000926674e-13 -3.860415972855668e-13 4.390455696443712e-15 1.223022139425287e-13 3.182922949659832e-14 -4.497560961939012e-14 -2.361329468149844e-14 9.38013963750808e-15 5.789060470986832e-15 -2.190778740171855e-15 -1.899119166682091e-15 -4.385294785189591e-16 2.166318515066535e-17 8.383482059521533e-17 3.734470989126777e-17 8.275852772695136e-18 -6.282839966059218e-19 -2.270183930433977e-18 -2.012852251664149e-18 -1.127579695268724e-18 -5.237293443516234e-19 -1.979502431553325e-19 -7.866699769674813e-20
9.449999999999999 -1.680102145301813e-16 -3.891999637736284e-18 6.67477008667036e-17 -1.943734307424221e-15 8.842610560595742e-15 -2.89740058418366e-14 6.05856338616173e-14 -1.082094767411512e-13 1.038411918490729e-13 -1.092604484386161e-13 7.262816100071622e-16 3.514252777077076e-14 1.010143622147321e-14 -1.315657438726769e-14 -7.2176089849886e-15 2.784332382700962e-15 1.809779217332547e-15 -6.66432745871384e-16 -5.852628512953573e-16 -1.379290588481493e-16 7.137414313792032e-18 2.649410991544049e-17 1.2101668942431e-17 2.693486143067079e-18 -2.267145614922201e-19 -7.595394621766357e-19 -6.626007312419669e-19 -3.678207515555046e-19 -1.690098968675485e-19 -6.286324335006503e-20 -2.454853869252165e-20
9.6 -1.252754912485017e-17 -9.533923659972032e-19 1.651327988764252e-17 -4.84733440171269e-16 2.237416898086152e-15 -7.378259676870867e-15 1.571764057443846e-14 -2.861652727179322e-14 2.797907667116667e-14 -2.998252349560689e-14 4.9165793081973e-17 9.779256098037647e-15 3.080597979963161e-15 -3.723570305748452e-15 -2.130803736003957e-15 7.984223414099833e-16 5.457181684549155e-16 -1.955492253664372e-16 -1.739611453490038e-16 -4.181636067827427e-17 2.238968180009806e-18 8.057285066540316e-18 3.769740773580959e-18 8.414830731180229e-19 -7.737032002434319e-20 -2.432609046293644e-19 -2.091170591460744e-19 -1.150892687981826e-19 -5.233416950522222e-20 -1.91611167712708e-20 -7.352814022359861e-21
9.75 -8.698635815631576e-17 -2.281598492984251e-19 3.988713744792225e-18 -1.179559523724426e-16 5.519442549448215e-16 -1.830720896384246e-15 3.968895765662362e-15 -7.358134721276316e-15 7.321587232792005e-15 -7.982045571197772e-15 -2.885212706633681e-17 2.637300715229942e-15 9.04279772248143e-16 -1.020394317173138e-15 -6.080732900825348e-16 2.213799021164291e-16 1.588623629972575e-16 -5.540506628365711e-17 -4.992227977920911e-17 -1.223180162622384e-17 6.713173716624513e-19 2.361020224539027e-18 1.130271601398429e-18 2.527084183872741e-19 -2.510550288224308e-20 -7.472760690752315e-20 -6.337915305006634e-20 -3.459582904424526e-20 -1.557345444923752e-20 -5.614059315250498e-21 -2.116949953544744e-21
9.9 -1.163770009765256e-17 -5.334572004104409e-20 9.407601184332191e-19 -2.801260810097262e-17 1.327750922659661e-16 -4.427195792025105e-16 9.758045559373513e-16 -1.840323698584634e-15 1.861643131486164e-15 -2.062738342393142e-15 -1.873543880269356e-17 6.89725354535654e-16 2.558624130615733e-16 -2.709444224610392e-16 -1.678627518727254e-16 5.940173723183303e-17 4.468285798214494e-17 -1.517221065635952e-17 -1.384450671863125e-17 -3.455217899592472e-18 1.929692486176463e-19 6.673945330951361e-19 3.265579900602683e-19 7.304542736429067e-20 -7.776322835990971e-21 -2.205550358572712e-20 -1.84741185832997e-20 -1.00049045170273e-20 -4.459685523441746e-21 -1.583257519755434e-21 -5.866395517602958e-22
