x exact r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30
-14.7 7.97734952967714e-22 -6.666724495918684e-48 1.602478612301536e-46 -2.231857541423299e-45 3.976877071593701e-44 -2.376832772838431e-43 8.647128454844131e-43 -2.386933050902263e-42 6.25943675465878e-42 -8.685129024772895e-42 1.234829082260657e-41 3.967637176999855e-42 -5.339932409695861e-42 -3.973435923905328e-42 2.706974244033604e-42 2.007800691006423e-42 -6.711954100043979e-43 -2.743744604063162e-24 2.995803439725314e-26 1.081373699938296e-24 1.315538361585312e-24 3.187456355136728e-25 -3.804298454067101e-26 -1.319156246655062e-25 -3.534218584353512e-26 -4.679571957262917e-27 3.97394329974249e-27 3.637947977642066e-27 1.572753447882683e-27 4.754433248227815e-28 3.727603024808687e-29 -1.792232242522569e-29
-14.55 -1.770690814982988e-20 -5.886778094772327e-47 1.412047643559781e-45 -1.962825232583368e-44 3.4921190856497e-43 -2.081886638638549e-42 7.561913462582064e-42 -2.080546748511288e-41 5.436104015492592e-41 -7.516306325886903e-41 1.065030405497567e-40 3.398987175440276e-41 -4.594000217172793e-41 -3.390919178597634e-41 2.321550479723328e-41 1.713944473868448e-41 -5.746510724745026e-42 -3.997086697189605e-44 -2.711149581910532e-26 -1.579694548756135e-26 9.193437319220031e-27 9.410265762946916e-27 3.283726861999186e-27 -1.765149038797263e-27 -2.457684264255794e-27 -9.79142573341016e-28 -1.040792333357583e-28 1.654945401875949e-28 1.410055601359909e-28 6.656286982776628e-29 1.710410417618812e-29 5.009920646622271e-30
-14.4 -1.084173812841076e-19 -5.081173693920465e-46 1.216154189365748e-44 -1.687108089481533e-43 2.996765282485853e-42 -1.781910414976188e-41 6.461458172664972e-41 -1.771713079553364e-40 4.611603493823649e-40 -6.353005762543315e-40 8.970177797174619e-40 2.842709603270255e-40 -3.859046806203964e-40 -2.824559026384337e-40 1.943789691693333e-40 1.428112182659437e-40 -4.802809892431814e-41 -5.041259652456344e-41 1.347030785813846e-41 -2.715687317138325e-28 -3.163154781177659e-28 -4.554382790597696e-29 1.266378659944984e-28 1.667584346315205e-28 1.054364477257801e-29 -2.20451853941651e-29 -1.900971790084885e-29 -6.818030271921785e-30 4.736234154174624e-31 1.880806012643631e-30 1.136181599198749e-30 5.547289866119958e-31
-14.25 -4.657668928444985e-19 -4.28714515450306e-45 1.023775199363808e-43 -1.417238359522304e-42 2.513183650844491e-41 -1.490299592703415e-40 5.394550475921507e-40 -1.473912548256997e-39 3.821273997757014e-39 -5.244179505313228e-39 7.377304199940326e-39 2.320860991520503e-39 -3.165000208727634e-39 -2.296301025239561e-39 1.588786685994053e-39 1.161397563180034e-39 -3.918209895861003e-40 -4.084176390017258e-40 1.093829017194704e-40 1.068684659775982e-40 -3.738275443369706e-30 -3.036357744243433e-30 -5.854477936893114e-31 2.98737431930258e-30 2.847008594018215e-30 8.759931848242141e-31 -2.434869466609035e-31 -4.642146930341406e-31 -2.681090535255434e-31 -7.992092981377893e-32 7.400693133510895e-33 1.526147389141623e-32
-14.1 -5.30894934983004e-19 -3.535790217103919e-44 8.423477740560463e-43 -1.1635197992254e-41 2.059652756659926e-40 -1.21789016936204e-39 4.400397475949572e-39 -1.197829985478855e-38 3.092683719840733e-38 -4.2274148371014e-38 5.924121921076763e-38 1.849548670811236e-38 -2.53420143842097e-38 -1.821849678766146e-38 1.267631716707139e-38 9.217514073592236e-39 -3.119924325422152e-39 -3.228527783646054e-39 8.677292998078036e-40 8.46907068438216e-40 2.670329037289056e-40 -3.261890190617217e-32 -4.369954221602947e-32 -2.85799926063735e-32 3.183198933229959e-32 3.182101441071037e-32 1.539552321153776e-32 -1.313837693485764e-33 -7.386577856201101e-33 -5.415526983848911e-33 -1.888290814821193e-33 -5.049437233768046e-34
-13.95 2.003033447903982e-18 -2.850461300602671e-43 6.773965586945765e-42 -9.335278086393755e-41 1.649498661501021e-39 -9.724709690539669e-39 3.506918160647268e-38 -9.50923157245319e-38 2.444622022086932e-37 -3.327707541756874e-37 4.644620439682879e-37 1.438621958718306e-37 -1.980839383779424e-37 -1.410457163107355e-37 9.871783660153376e-38 7.138712237563789e-38 -2.424515655080668e-38 -2.489965400267364e-38 6.716935078937475e-39 6.548641101169626e-39 2.061184915420817e-39 -1.714634890988915e-40 -4.024028060374228e-34 -8.364304447284793e-34 -5.329662764239094e-34 5.886162967162425e-35 4.137446426589325e-34 3.420431476268447e-34 8.832202953273383e-35 -5.811675518882089e-35 -7.258318219555071e-35 -4.350184606221254e-35
-13.8 6.897334794705948e-18 -2.246209069499635e-42 5.324180584735638e-41 -7.319721614247105e-40 1.290884478904873e-38 -7.586919848046616e-38 2.730490356114246e-37 -7.373996280147567e-37 1.887179324578424e-36 -2.557765236006382e-36 3.555042545716242e-36 1.092078790927427e-36 -1.511343009672278e-36 -1.065433318450208e-36 7.502995572928907e-37 5.394551464459001e-37 -1.838604781661893e-37 -1.873363330283739e-37 5.072989369056628e-38 4.940227121231999e-38 1.552033524558155e-38 -1.276844500750545e-39 -2.931753294050478e-39 -4.874778918435275e-36 -1.14579392893705e-35 -8.113278945749452e-36 -4.896465260846028e-37 6.367311061416921e-36 6.816472122130222e-36 3.12508016447216e-36 -1.118721084515452e-37 -8.513755090723615e-37
-13.65 1.970041915876462e-18 -1.730164418712955e-41 4.089911810619894e-40 -5.608753875147646e-39 9.871629516763801e-38 -5.783092888478853e-37 2.076921838168241e-36 -5.585304591002876e-36 1.422704453605528e-35 -1.91951691928449e-35 2.656281217850263e-35 8.089978262695505e-36 -1.125498929091545e-35 -7.851707626651811e-36 5.565052507607143e-36 3.977165085670502e-36 -1.360471065308779e-36 -1.374797169006946e-36 3.737777184923203e-37 3.63556787678287e-37 1.13989085460071e-37 -9.269147186220061e-39 -2.149365547914769e-38 -1.244183702248549e-38 -6.672691796812909e-38 -1.170609959517205e-37 -1.239653143583853e-37 -3.222497531994722e-38 8.306940906525023e-38 1.074518936447617e-37 5.665090807821079e-38 1.639384870929221e-38
-13.5 1.008965085486523e-17 -1.302633771828339e-40 3.07057152566964e-39 -4.19984087829099e-38 7.376396633342419e-37 -4.306706002335408e-36 1.543285418592094e-35 -4.131950604008233e-35 1.047344305505402e-34 -1.406395620185193e-34 1.937323378816594e-34 5.84768590871763e-35 -8.180042091176516e-35 -5.644464718700356e-35 4.027686299026493e-35 2.860389000204947e-35 -9.821544712859218e-36 -9.839833116586074e-36 2.686376716137928e-36 2.609595068794968e-36 8.164806858800615e-37 -6.558439870315936e-38 -1.536640663007477e-37 -8.874427331616147e-38 -1.668159948859376e-38 3.793902864407407e-39 5.297453071210241e-39 2.531756858143522e-39 1.12420045502567e-39 1.534264196863419e-39 1.618731647411233e-39 1.175998546036966e-39
-13.35 1.571933956542264e-17 -9.586286317962099e-40 2.252998495929791e-38 -3.073147704276312e-37 5.385682298435441e-36 -3.133316275031245e-35 1.120211100128356e-34 -2.98541069083053e-34 7.528508605170525e-34 -1.005944104310292e-33 1.379084202052891e-33 4.12399882043066e-34 -5.801654719473927e-34 -3.957748180879229e-34 2.844115106518205e-34 2.006582068838643e-34 -6.916853934534391e-35 -6.867682894454239e-35 1.883077740351824e-35 1.826803104621571e-35 5.702792634843517e-36 -4.522074511997115e-37 -1.071146302927148e-36 -6.170722521645617e-37 -1.171032327297968e-37 3.027022301454819e-38 4.820163323917204e-38 3.281413978826561e-38 1.505528443130508e-38 5.599193289149103e-39 1.276819926729436e-39 3.608767418167875e-40
-13.2 1.787898073859447e-17 -6.895514246933198e-39 1.615588779163967e-37 -2.197389399754998e-36 3.842063466912469e-35 -2.226997267046752e-34 7.942562869611663e-34 -2.106534455413404e-33 5.283754635676553e-33 -7.0235265729044e-33 9.580744804444169e-33 2.837281735827894e-33 -4.015029283698653e-33 -2.706341698153676e-33 1.959269078354278e-33 1.37281733729107e-33 -4.751392892265121e-34 -4.673509124710825e-34 1.287233371318705e-34 1.246999766521411e-34 3.883493674508573e-35 -3.03781893517244e-36 -7.278977637764613e-36 -4.18212268229995e-36 -8.013391491506159e-37 2.005873301179087e-37 3.252681240209638e-37 2.22790755318681e-37 1.028892824324831e-37 3.855750571266697e-38 8.838623432075033e-39 2.417813143133927e-39
-13.05 2.988564847764437e-17 -4.848037264051473e-38 1.132192644822045e-36 -1.535294687488498e-35 2.677941270882927e-34 -1.546225753180223e-33 5.500559895370139e-33 -1.451515533628951e-32 3.62041221636275e-32 -4.786449590863351e-32 6.495073478187365e-32 1.904076359303375e-32 -2.710925421368556e-32 -1.804532010556751e-32 1.316567773070987e-32 9.158671605604386e-33 -3.183158082506297e-33 -3.100409326940983e-33 8.579652408777183e-34 8.299099969890028e-34 2.577987437147017e-34 -1.987815404922199e-35 -4.821285388706527e-35 -2.762119683057436e-35 -5.344373819434689e-36 1.293626221226957e-36 2.137998919678921e-36 1.472782962512038e-36 6.835400662999849e-37 2.577046122162353e-37 5.986505547872707e-38 1.669146763001554e-38
-12.9 4.343379632281464e-17 -3.331522844989152e-37 7.753899991339855e-36 -1.048153698670893e-34 1.823621374009452e-33 -1.048682362427416e-32 3.720620490481934e-32 -9.766404939396101e-32 2.421700055779085e-31 -3.183522137812136e-31 4.296340512960158e-31 1.246262283435787e-31 -1.78561002084731e-31 -1.173081655935937e-31 8.628548784817141e-32 5.957334596108553e-32 -2.07949392391309e-32 -2.004777627947285e-32 5.574893212718469e-33 5.38412296947029e-33 1.667965653069037e-33 -1.266702852723343e-34 -3.112049856522876e-34 -1.777408905560861e-34 -3.473128362526634e-35 8.117033000626984e-36 1.368798155864725e-35 9.484926083245832e-36 4.424536500191416e-36 1.678440822187257e-36 3.951942985786054e-37 1.122869553073228e-37
-12.75 1.521782849627636e-17 -2.237646180642211e-36 5.189441640983621e-35 -6.991868313939121e-34 1.213245696586172e-32 -6.947228568671706e-32 2.457883373259065e-31 -6.416186552324376e-31 1.581220751158896e-30 -2.066306906296362e-30 2.772639973981761e-30 7.954619591710198e-31 -1.147203392668608e-30 -7.433669489528949e-31 5.514637091070058e-31 3.777485494451695e-31 -1.324500366028707e-31 -1.263303949044331e-31 3.530888662133966e-32 3.404416288064642e-32 1.051625743188287e-32 -7.858560950853228e-34 -1.957203996887284e-33 -1.114138815084012e-33 -2.198833134463868e-34 4.953617079301356e-35 8.533632765942231e-35 5.94954272199742e-35 2.789876091193694e-35 1.065050053669438e-35 2.542264206345687e-36 7.359415221086358e-37
-12.6 2.964319535454638e-18 -1.468945523005105e-35 3.393995134928103e-34 -4.557033298941009e-33 7.885432433393826e-32 -4.495241503516364e-31 1.585689087919167e-30 -4.115433676239329e-30 1.007708160092358e-29 -1.30866282406084e-29 1.74548173614445e-29 4.950535029258946e-30 -7.188192071302779e-30 -4.59107474986535e-30 3.436495121165598e-30 2.334596276421767e-30 -8.223741441955652e-31 -7.756430883705622e-31 2.179379749198939e-31 2.097650031401467e-31 6.459771225527073e-32 -4.745208129502056e-33 -1.199056879729906e-32 -6.801420167375386e-33 -1.355838120650219e-33 2.939163042312033e-34 5.179404446035202e-34 3.633964379635888e-34 1.713205518398725e-34 6.582778668342065e-35 1.593304625107119e-35 4.698222385862624e-36
-12.45 -7.47758424904241e-18 -9.42495159201921e-35 2.169106305464425e-33 -2.901860542511321e-32 5.006634807516449e-31 -2.840821568216192e-30 9.98981008252219e-30 -2.577006018988971e-29 6.267649013947233e-29 -8.086430091080894e-29 1.071784182422685e-28 3.00359547783383e-29 -4.39198487545691e-29 -2.763001147779483e-29 2.087682788007696e-29 1.406050060503335e-29 -4.976597037500481e-30 -4.639174246688974e-30 1.3106846882943e-30 1.259213071000048e-30 3.865118464359994e-31 -2.787878132482354e-32 -7.154167394154048e-32 -4.042613802703757e-32 -8.140600806920349e-33 1.694824498963435e-33 3.059547029143607e-33 2.160776993405785e-33 1.024300278898979e-33 3.961964559586982e-34 9.725951664679258e-35 2.920711397255071e-35
-12.3 4.095681972863478e-18 -5.910236337034752e-34 1.354620519317454e-32 -1.805343632843887e-31 3.1052001235188e-30 -1.753308440717539e-29 6.145374775705817e-29 -1.575211163136157e-28 3.804141608051275e-28 -4.874484064184639e-28 6.418133206004325e-28 1.776301980674534e-28 -2.616349934813131e-28 -1.620007852326818e-28 1.236199780943172e-28 8.250613096276037e-29 -2.934662945171831e-29 -2.702403857476646e-29 7.67871753243174e-30 7.362885544588195e-30 2.252161656161908e-30 -1.593115201768481e-31 -4.156120184860562e-31 -2.338909460695917e-31 -4.757936491311757e-32 9.493605245874142e-33 1.758476424578242e-32 1.250395017638916e-32 5.960947900070359e-33 2.321410394068292e-33 5.780941959479605e-34 1.767616816182524e-34
-12.15 -1.3779534797866e-18 -3.622225933138265e-33 8.26625897332395e-32 -1.097273077987972e-30 1.881199006037279e-29 -1.056740183223857e-28 3.691125112375114e-28 -9.398212281581622e-28 2.252900577124811e-27 -2.866064863987362e-27 3.747608851781833e-27 1.023771484211806e-27 -1.519328382346372e-27 -9.251882969719707e-28 7.133590636373668e-28 4.7160533582462e-28 -1.686000181692261e-28 -1.532816425437261e-28 4.381332496109108e-29 4.192562011447801e-29 1.277678608320722e-29 -8.85132630185067e-31 -2.3502431529201e-30 -1.3168331086039e-30 -2.706236870818877e-31 5.163303590157086e-32 9.830564689573751e-32 7.039772004232796e-32 3.375520975655987e-32 1.323736295369139e-32 3.34477301508647e-33 1.041122655433945e-33
-12 3.693072639234081e-19 -2.169618693600068e-32 4.928802232134787e-31 -6.51511880423464e-30 1.113160942080191e-28 -6.219331793897685e-28 2.164478662440375e-27 -5.472572091564822e-27 1.30169255724411e-26 -1.64349193280294e-26 2.133408548721107e-26 5.749366045708401e-27 -8.599039881021758e-27 -5.14542252470221e-27 4.010857519602939e-27 2.625322009872971e-27 -9.434847718002137e-28 -8.46355384783439e-28 2.434138495571683e-28 2.324267647763564e-28 7.055301375961166e-29 -4.779385871590326e-30 -1.293333230718731e-29 -7.212448084092283e-30 -1.49747485952212e-30 2.725050470156626e-31 5.343576287102135e-31 3.85477910028216e-31 1.859347074882472e-31 7.343733955807286e-32 1.883189474228399e-32 5.966083776543664e-33
-11.85 -1.338744913659653e-19 -1.270048190596384e-31 2.871443966674255e-30 -3.77887613616422e-29 6.433305061934908e-28 -3.573984968107758e-27 1.239065570247535e-26 -3.109789225731936e-26 7.336682709191682e-26 -9.189831007417985e-26 1.183840152831988e-25 3.145444982977871e-26 -4.742492562520853e-26 -2.78601599890827e-26 2.1967652563846e-26 1.422968871040213e-26 -5.141467387179587e-27 -4.548024783089106e-27 1.316413587988383e-27 1.254158791927734e-27 3.791051619232835e-28 -2.506872210906432e-29 -6.923866948249769e-29 -3.841738453154586e-29 -8.058436359109256e-30 1.394773039335597e-30 2.823150289390542e-30 2.052172537743514e-30 9.959088129996068e-31 3.962274721644414e-31 1.031399876950676e-31 3.325052348030646e-32
-11.7 1.934441488918658e-20 -7.265693275378412e-31 1.634445264978731e-29 -2.140987615169483e-28 3.631084270129713e-27 -2.00521393227503e-26 6.923746467589389e-26 -1.724303140816453e-25 4.033255239205328e-25 -5.009970859364666e-25 6.402224110496343e-25 1.676093440253878e-25 -2.548187450819294e-25 -1.46826276588554e-25 1.171786294897737e-25 7.507709358581589e-26 -2.727742464838974e-26 -2.377807965575154e-26 6.928275109488456e-27 6.584980736757895e-27 1.981633686615381e-27 -1.276608688421694e-28 -3.604831004536026e-28 -1.989361475164463e-28 -4.215789793178846e-29 6.918504900146975e-30 1.449131107460893e-29 1.061776419864292e-29 5.185026820670288e-30 2.078348301467596e-30 5.492876183485477e-31 1.801627555247613e-31
-11.55 -3.199769410123272e-20 -4.062043408075433e-30 9.089393292790453e-29 -1.184823706569952e-27 2.001407420487184e-26 -1.098324378906248e-25 3.776158990202875e-25 -9.327938956287066e-25 2.162278202196492e-24 -2.662408487394797e-24 3.373657593508851e-24 8.69703183846745e-25 -1.333604212655956e-24 -7.529378550944227e-25 6.085903582802662e-25 3.85479388204297e-25 -1.408524434218184e-25 -1.209155500759839e-25 3.547413067249705e-26 3.363244787324442e-26 1.007317388287929e-26 -6.307958953390293e-28 -1.824588510810235e-27 -1.001097486452843e-27 -2.143240897181477e-28 3.323204922442602e-29 7.223728504942233e-29 5.336723949992291e-29 2.622853975255269e-29 1.059396792383055e-29 2.843366193052731e-30 9.48661571115623e-31
-11.4 3.883434871512987e-20 -2.219282614868446e-29 4.938284056007605e-28 -6.404077521285721e-27 1.077210218857411e-25 -5.87249373213144e-25 2.009900854688968e-24 -4.922540496892852e-24 1.130310332205631e-23 -1.378936890393214e-23 1.731851096519649e-23 4.393359905515497e-24 -6.796556209995201e-24 -3.755935211930876e-24 3.076798706357319e-24 1.925530847386942e-24 -7.076875173498072e-25 -5.978563786071076e-25 1.766485464841519e-25 1.670400323831865e-25 4.977804869285801e-26 -3.022250027346734e-27 -8.974748166337296e-27 -4.893718539935195e-27 -1.058376846019954e-27 1.544344261009694e-28 3.495321443839556e-28 2.60460272559251e-28 1.288527042578038e-28 5.245313483138714e-29 1.42998693345411e-29 4.852274028788117e-30
-11.25 2.874343986175675e-21 -1.184869186784137e-28 2.62104662930079e-27 -3.38061724456497e-26 5.661057655728174e-25 -3.064739596660629e-24 1.04391127611291e-23 -2.533740251326842e-23 5.760221334435927e-23 -6.95915531521091e-23 8.658837873253084e-23 2.16005409827779e-23 -3.372133408111186e-23 -1.821961752510639e-23 1.51372565189248e-23 9.354492364881931e-24 -3.458566489850519e-24 -2.873217112970093e-24 8.551977320365426e-25 8.064654158953395e-25 2.390430032574417e-25 -1.402958910129795e-26 -4.288217235352747e-26 -2.322794920884932e-26 -5.074412339044819e-27 6.936113390212514e-28 1.640810835208689e-27 1.233728361408281e-27 6.144660733923895e-28 2.521429186215514e-28 6.983737452737995e-29 2.409680125901635e-29
-11.1 -8.237404370946883e-20 -6.181677563419218e-28 1.358971449927077e-26 -1.74278283001097e-25 2.904628431758308e-24 -1.56098020462469e-23 5.290083024588449e-23 -1.271852943498937e-22 2.86124690805545e-22 -3.421500726378522e-22 4.215418382530221e-22 1.033371344766584e-22 -1.628370802210135e-22 -8.591530697543494e-23 7.244968575505173e-23 4.41840324827984e-23 -1.643533345596328e-23 -1.341631436127973e-23 4.023605009996585e-24 3.78344011913297e-24 1.115081754235027e-24 -6.304385745942814e-26 -1.989451612336214e-25 -1.070005992020867e-25 -2.360968228077174e-26 3.007017439406806e-27 7.468426357552389e-27 5.668617214738808e-27 2.842879030748451e-27 1.176135831487847e-27 3.310346663227799e-28 1.161258726840573e-28
-10.95 3.202943966422816e-19 -3.151432276373882e-27 6.88272842443677e-26 -8.773389992855621e-25 1.454924116556793e-23 -7.758613181321296e-23 2.615244766297234e-22 -6.225027644146276e-22 1.385030401055442e-21 -1.638411462414384e-21 1.997735798054567e-21 4.808903382301424e-22 -7.650750085985617e-22 -3.936845168222922e-22 3.372282188803971e-22 2.028290556565733e-22 -7.591491752872593e-23 -6.084367909483659e-23 1.838980658174138e-23 1.724024920459901e-23 5.050595538424172e-24 -2.739482037447711e-25 -8.957371320263536e-25 -4.781263884792629e-25 -1.065415745229124e-25 1.256496334576153e-26 3.294047447921722e-26 2.52500753924291e-26 1.27534304816568e-26 5.320564174861506e-27 1.522100753491192e-27 5.427642876454021e-28
-10.8 -9.3583776735759e-20 -1.569863456836243e-26 3.404879278863813e-25 -4.312559510462735e-24 7.113847750334443e-23 -3.762702003872119e-22 1.261099688350966e-21 -2.970277856735703e-21 6.532169205453997e-21 -7.639517516372576e-21 9.213551017866595e-21 2.176201126502483e-21 -3.496359387592617e-21 -1.752251665513731e-21 1.52600135613835e-21 9.045810950223189e-22 -3.406962518452275e-22 -2.678714203680163e-22 8.161274284643428e-23 7.627127177261377e-23 2.220149007652686e-23 -1.149694681594101e-24 -3.911909210184583e-24 -2.071285838038341e-24 -4.660360276322107e-25 5.05137111804699e-26 1.406910478167576e-25 1.089689681257406e-25 5.544150510095916e-26 2.332819371630439e-26 6.784723137115514e-27 2.458915236209754e-27
-10.65 2.946696564553291e-18 -7.641059511018835e-26 1.645158504619791e-24 -2.069713454547842e-23 3.394982364250428e-22 -1.780272101223274e-21 5.930684421528685e-21 -1.381401346819332e-20 3.000880398302954e-20 -3.467586554423008e-20 4.134026901734274e-20 9.573525280266656e-21 -1.55359394843821e-20 -7.572256053207306e-21 6.710622298614574e-21 3.917759555263466e-21 -1.484945258458347e-21 -1.14436110943069e-21 3.515180493771376e-22 3.274377166327638e-22 9.466911119181744e-23 -4.653024433619454e-24 -1.656183060332128e-23 -8.693968162751398e-24 -1.974775141990358e-24 1.949407839863705e-25 5.814550961628067e-25 4.553026339029427e-25 2.333945123372738e-25 9.906933133409539e-26 2.929895799975905e-26 1.079050367647621e-26
-10.5 5.359521654784978e-18 -3.633853760346112e-25 7.763378874654208e-24 -9.697367218240349e-23 1.581210565841847e-21 -8.216387058449786e-21 2.719593438985195e-20 -6.260636414758271e-20 1.342530271563515e-19 -1.531720855732614e-19 1.803980785862943e-19 4.092716357995872e-20 -6.709718912785385e-20 -3.175633542708921e-20 2.866602010643465e-20 1.647054543679127e-20 -6.282784161821596e-21 -4.741409822998154e-21 1.468650008974355e-21 1.363386496355961e-21 3.913698334643224e-22 -1.812711983184146e-23 -6.793092032124928e-23 -3.533416592854816e-23 -8.100607666858564e-24 7.200857725923109e-25 2.323399749564979e-24 1.840477311163018e-24 9.507733468463862e-25 4.072106986431028e-25 1.224876022631746e-25 4.583510642898817e-26
-10.35 1.633729525734089e-17 -1.688443507000724e-24 3.577672459780381e-23 -4.435308280841188e-22 7.186335407175009e-21 -3.698412089368773e-20 1.215811412142402e-19 -2.76435816916275e-19 5.84744218727312e-19 -6.582415280426997e-19 7.65326082227964e-19 1.699633317290221e-19 -2.81539442404421e-19 -1.29178860046791e-19 1.188978450282547e-19 6.718164037508216e-20 -2.579118407445286e-20 -1.904254670667416e-20 5.948710080204929e-21 5.502820258419516e-21 1.567715611172512e-21 -6.782007652068053e-23 -2.697551580120255e-22 -1.389519003791504e-22 -3.214392036045233e-23 2.536152727303814e-24 8.968044041016251e-24 7.191835690208925e-24 3.744978918750363e-24 1.61875610090155e-24 4.953526277326307e-25 1.883129727270621e-25
-10.2 8.291576526183307e-19 -7.664652439476262e-24 1.609994344845601e-22 -1.98004240464561e-21 3.186637602492599e-20 -1.623364202451033e-19 5.297903772112419e-19 -1.188887389388096e-18 2.478832028953139e-18 -2.751032244974888e-18 3.15535557196154e-18 6.853759901222304e-19 -1.147230459336856e-18 -5.094140677572978e-19 4.785990330333538e-19 2.657311226704474e-19 -1.026663675877156e-19 -7.409063258367205e-20 2.33449278247041e-20 2.151595154099695e-20 6.081018177767345e-21 -2.429518914081126e-22 -1.036313146433188e-21 -5.283167272475485e-22 -1.232860535736784e-22 8.470866784394455e-24 3.340434232648808e-23 2.714192209177008e-23 1.425057042910815e-23 6.218090788952625e-24 1.936212466861072e-24 7.476994912551091e-25
-10.05 -4.627630112425871e-18 -3.399110202291149e-23 7.074349480126668e-22 -8.626932647956088e-21 1.378485301163468e-19 -6.947092769038465e-19 2.249690330823772e-18 -4.979001869782855e-18 1.02242194981825e-17 -1.117764467266993e-17 1.263731819585817e-17 2.682548066539319e-18 -4.537653316151974e-18 -1.946312501735865e-18 1.868670366961496e-18 1.018692673260026e-18 -3.960617826921453e-19 -2.79094067356524e-19 8.870240454703587e-20 8.144319597140485e-20 2.282553567533568e-20 -8.299626731786168e-22 -3.848363454896515e-21 -1.940537513409664e-21 -4.566523530664506e-22 2.661642290228492e-23 1.199375387028777e-22 9.883433030965593e-23 5.233783314838435e-23 2.305922874231887e-23 7.308193729396737e-24 2.86647271454633e-24
-9.9 -1.243214152238769e-18 -1.472594131767877e-22 3.034927854509694e-21 -3.667886402904786e-20 5.816306170881975e-19 -2.89794548642206e-18 9.30720798214775e-18 -2.029897194574895e-17 4.101725109892219e-17 -4.413423536349819e-17 4.914385725062118e-17 1.018624380911596e-17 -1.741232551216827e-17 -7.200121244859617e-18 7.073091375819769e-18 3.78263240798466e-18 -1.479766842615531e-18 -1.017171657669009e-18 3.260867925840356e-19 2.982312602765131e-19 8.284842207421802e-20 -2.688374756614779e-21 -1.38017659709557e-20 -6.879416881963085e-21 -1.631938309774729e-21 7.766164550296452e-23 4.145826991196857e-22 3.468752377499768e-22 1.853324391199995e-22 8.247212890286619e-23 2.661049781191583e-23 1.060029755144684e-23
