# columns:
# 1 L
# 2 T
# 3 J
# 4 E_per_spin
# 5 <m>
# 6 <|m|>
# 7 <m^2>
# 8 <m^4>
# 9 chi
# 10 binder
# 11 acceptance
40 2.2750000000 1.0000000000 -1.4073991250 0.3280807500 0.5775065000 0.3747915080 0.1796216831 29.0305057945 0.5737562514 0.2021177500
40 2.3000000000 1.0000000000 -1.3798753750 -0.4515603125 0.5689399375 0.3573131048 0.1591469966 23.3881407187 0.5844920830 0.2129598750
40 2.3250000000 1.0000000000 -1.3148885000 0.2563026250 0.4234832500 0.2234384606 0.0799303985 30.3486607102 0.4663274534 0.2377433438
40 2.3500000000 1.0000000000 -1.2709826250 -0.0588186250 0.3481332500 0.1602954555 0.0468174464 26.6203885707 0.3926429910 0.2546482812
40 2.3750000000 1.0000000000 -1.2393722500 -0.0762136250 0.3025572500 0.1259363219 0.0321063491 23.1716596867 0.3252115220 0.2675658437
40 2.4000000000 1.0000000000 -1.2102063750 0.0300885625 0.2491655625 0.0905453773 0.0187907532 18.9745998198 0.2360052613 0.2792457187
40 2.5000000000 1.0000000000 -1.1074546250 0.0291552500 0.1598346250 0.0396382708 0.0044446328 9.0183445967 0.0570574586 0.3225531875
40 2.6000000000 1.0000000000 -1.0270241250 -0.0043718125 0.1202863125 0.0225187854 0.0014556812 4.9538390251 0.0431252236 0.3582614687
40 2.7000000000 1.0000000000 -0.9636918750 -0.0057146250 0.1005947500 0.0154931392 0.0006882260 3.1844951059 0.0442792824 0.3880862812
40 2.8000000000 1.0000000000 -0.9088896250 -0.0021305000 0.0849738750 0.0111599178 0.0003541775 2.2510619314 0.0520667743 0.4146666875
40 3.0000000000 1.0000000000 -0.8168612500 -0.0041000000 0.0674640000 0.0070739327 0.0001436167 1.3453553921 0.0433303765 0.4611998750
40 3.5000000000 1.0000000000 -0.6607731250 0.0013776250 0.0495762500 0.0038694098 0.0000451628 0.6453052707 -0.0054730228 0.5473599062
40 4.0000000000 1.0000000000 -0.5570540000 0.0007081250 0.0414238750 0.0026934505 0.0000215271 0.3910052195 0.0108860459 0.6093975938
40 4.5000000000 1.0000000000 -0.4844712500 -0.0010433750 0.0365178750 0.0020894845 0.0000131005 0.2687748753 -0.0002050286 0.6555818125
40 5.0000000000 1.0000000000 -0.4280587500 0.0007941875 0.0336161875 0.0017617620 0.0000092783 0.2021484451 0.0035512059 0.6921788125
40 5.5000000000 1.0000000000 -0.3844095000 0.0005071875 0.0318291875 0.0015958763 0.0000077972 0.1695357531 -0.0205158782 0.7213457500
40 6.0000000000 1.0000000000 -0.3497972500 -0.0002466250 0.0301623750 0.0014323450 0.0000062312 0.1393536358 -0.0124112661 0.7451113750
40 6.5000000000 1.0000000000 -0.3205356250 0.0006086875 0.0284825625 0.0012861276 0.0000050378 0.1168913752 -0.0152002718 0.7654700313
40 7.0000000000 1.0000000000 -0.2952915000 0.0000633125 0.0282781875 0.0012558327 0.0000047534 0.1042689934 -0.0046506324 0.7830919375
